1 Bed,2 Beds,3 Beds,4 Beds,4+ Beds,Availability_check,Bath_Info,Bedroom_Info,City_Rent,Full_Address,Lease_length,Rent_link,Square_Feet,Square_Feet_Data,State_Rent,Type,Zip_code
,"$2,850",,,,Available Now,1 BA,"[{'bedroom_type': '2 Beds', 'price': '$2,850'}]",Los Angeles,"6427 Dix St, Los Angeles, CA 90068",12 Month Lease,https://www.apartments.com/6427-dix-st-los-angeles-ca/5sxmyyq/,"1,000","1,000 Sq Ft",CA,Houses,90068
,,"$2,600",,,Available Now,2 BAs,"[{'bedroom_type': '3 Beds', 'price': '$2,600'}]",Covina,"Covina, CA 91723",12 Month Lease,https://www.apartments.com/550-n-5th-ave-covina-ca/nsh8f0m/,"1,390","1,390 Sq Ft",CA,Houses,91723
,,"$4,150",,,Available Now,2 BAs,"[{'bedroom_type': '3 Beds', 'price': '$4,150'}]",Encinitas,"120 Cadmus St, Encinitas, CA 92024",12 Month Lease,https://www.apartments.com/120-cadmus-st-encinitas-ca/vktlzse/,"1,350","1,350 Sq Ft",CA,Houses,92024
,,"$3,000",,,Available Now,2 BAs,"[{'bedroom_type': '3 Beds', 'price': '$3,000'}]",Torrance,"Torrance, CA 90501",24 Month Lease,https://www.apartments.com/1315-w-221st-st-torrance-ca/cpghf6f/,"1,600","1,600 Sq Ft",CA,Houses,90501
,"$5,500",,,,Available Now,2½ BAs,"[{'bedroom_type': '2 Beds', 'price': '$5,500'}]",Los Angeles,"Los Angeles, CA 90046",12 Month Lease,https://www.apartments.com/8751-lookout-mountain-ave-los-angeles-ca/661t4kv/,"2,000","2,000 Sq Ft",CA,Houses,90046
,,"$3,200",,,Available Now,1½ BAs,"[{'bedroom_type': '3 Beds', 'price': '$3,200'}]",Los Angeles,"4928 Enfield Ave, Los Angeles, CA 91316",12 Month Lease,https://www.apartments.com/4928-enfield-ave-los-angeles-ca/9wre9w5/,"1,034","1,034 Sq Ft",CA,Houses,91316
,,,"$5,490",,Available Now,3 BAs,"[{'bedroom_type': '4 Beds', 'price': '$5,490'}]",Los Angeles,"16301 Knollwood Dr, Los Angeles, CA 91344",,https://www.apartments.com/16301-knollwood-dr-los-angeles-ca/xdp3k7p/,"3,000","3,000 Sq Ft",CA,Houses,91344
,,"$5,850",,,Available Now,2½ BAs,"[{'bedroom_type': '3 Beds', 'price': '$5,850'}]",Culver City,"9023 Hubbard St, Culver City, CA 90232",12 Month Lease,https://www.apartments.com/9023-hubbard-st-culver-city-ca/42t7r7h/,"2,100","2,100 Sq Ft",CA,Houses,90232
,"$3,999",,,,Available Now,1 BA,"[{'bedroom_type': '2 Beds', 'price': '$3,999'}]",Beverly Hills,"Beverly Hills, CA 90211",12 Month Lease,https://www.apartments.com/8952-burton-way-beverly-hills-ca/ql5et2z/,"1,100","1,100 Sq Ft",CA,Houses,90211
,,"$4,300",,,Jun 15,2 BAs,"[{'bedroom_type': '3 Beds', 'price': '$4,300'}]",Westchester,"8437 Naylor Ave, Westchester, CA 90045",12 Month Lease,https://www.apartments.com/8437-naylor-ave-westchester-ca/3c9ttsd/,"1,550","1,550 Sq Ft",CA,Houses,90045
"$1,750",,,,,Available Now,1 BA,"[{'bedroom_type': '1 Bed', 'price': '$1,750'}]",Los Angeles,"2173 1/2 W 27th St, Los Angeles, CA 90018",12 Month Lease,https://www.apartments.com/2173-1-2-w-27th-st-los-angeles-ca/sx848z6/,650,650 Sq Ft,CA,Houses,90018
,,"$5,595",,,Available Now,1 BA,"[{'bedroom_type': '3 Beds', 'price': '$5,595'}]",Culver City,"5006 Coolidge Ave, Culver City, CA 90230",12 Month Lease,https://www.apartments.com/5006-coolidge-ave-culver-city-ca/lsmb3ff/,"2,000","2,000 Sq Ft",CA,Houses,90230
,"$2,950",,,,Available Now,1 BA,"[{'bedroom_type': '2 Beds', 'price': '$2,950'}]",Santa Monica,"1531 16th St, Santa Monica, CA 90404",3 Month Lease,https://www.apartments.com/1531-16th-st-santa-monica-ca/lps5g3d/,800,800 Sq Ft,CA,Houses,90404
,,"$1,850",,,Available Now,2 BAs,"[{'bedroom_type': '3 Beds', 'price': '$1,850'}]",Lake Elsinore,"17720 Grand Ave, Lake Elsinore, CA 92530",,https://www.apartments.com/17720-grand-ave-lake-elsinore-ca/ljqnc7e/,"1,250","1,250 Sq Ft",CA,Houses,92530
,,"$6,400",,,Available Now,2 BAs,"[{'bedroom_type': '3 Beds', 'price': '$6,400'}]",Beverly Hills,"Beverly Hills, CA 90212",12 Month Lease,https://www.apartments.com/352-s-palm-dr-beverly-hills-ca/zk82z4y/,"1,643","1,643 Sq Ft",CA,Houses,90212
,,"$2,100",,,Available Now,2 BAs,"[{'bedroom_type': '3 Beds', 'price': '$2,100'}]",Palm Springs,"Palm Springs, CA 92262",3 Month Lease,https://www.apartments.com/835-alta-ridge-palm-springs-ca/5pdys0p/,"2,300","2,300 Sq Ft",CA,Houses,92262
,,,"$7,000",,Available Now,5 BAs,"[{'bedroom_type': '4 Beds', 'price': '$7,000'}]",Topanga,"21665 Parkhouse Ln, Topanga, CA 90290",12 Month Lease,https://www.apartments.com/21665-parkhouse-ln-topanga-ca/5mls3zm/,"3,300","3,300 Sq Ft",CA,Houses,90290
,,,,"$8,495",Available Now,4½ BAs,"[{'bedroom_type': '4+ Beds', 'price': '$8,495'}]",El Macero,"El Macero, CA 95618",12 Month Lease,https://www.apartments.com/44431-s-el-macero-dr-el-macero-ca/2jq1vxb/,"5,500","5,500 Sq Ft",CA,Houses,95618
,"$2,200",,,,Available Now,2 BAs,"[{'bedroom_type': '2 Beds', 'price': '$2,200'}]",Indio,"Indio, CA 92201",,https://www.apartments.com/82053-cochran-dr-indio-ca/90bpv35/,"1,943","1,943 Sq Ft",CA,Houses,92201
,,,,"$6,900",Available Now,3 BAs,"[{'bedroom_type': '4+ Beds', 'price': '$6,900'}]",Redondo Beach,"2109 Perry Ave, Redondo Beach, CA 90278",,https://www.apartments.com/2109-perry-ave-redondo-beach-ca/blshf59/,"3,544","3,544 Sq Ft",CA,Houses,90278
"$2,300",,,,,Available Now,1 BA,"[{'bedroom_type': '1 Bed', 'price': '$2,300'}]",Los Angeles,"3510 Dover St, Los Angeles, CA 90039",,https://www.apartments.com/3510-dover-st-los-angeles-ca/pxlthgv/,625,625 Sq Ft,CA,Houses,90039
,"$2,750",,,,Available Now,1 BA,"[{'bedroom_type': '2 Beds', 'price': '$2,750'}]",Los Angeles,"Los Angeles, CA 91423",,https://www.apartments.com/4180-sunnyslope-ave-los-angeles-ca/e988ggm/,900,900 Sq Ft,CA,Houses,91423
,"$2,599",,,,Available Now,1½ BAs,"[{'bedroom_type': '2 Beds', 'price': '$2,599'}]",Glendale,"904 E Acacia Ave, Glendale, CA 91205",12 Month Lease,https://www.apartments.com/904-e-acacia-ave-glendale-ca/wrmf2kh/,"1,025","1,025 Sq Ft",CA,Houses,91205
,,"$4,400",,,Available Now,2 BAs,"[{'bedroom_type': '3 Beds', 'price': '$4,400'}]",Los Angeles,"Los Angeles, CA 90034",12 Month Lease,https://www.apartments.com/3603-faris-dr-los-angeles-ca/k3dnlh9/,"1,373","1,373 Sq Ft",CA,Houses,90034
,,"$2,895",,,Available Now,2 BAs,"[{'bedroom_type': '3 Beds', 'price': '$2,895'}]",Stevenson Ranch,"25505 Crockett Ln, Stevenson Ranch, CA 91381",,https://www.apartments.com/25505-crockett-ln-stevenson-ranch-ca/35qhc5d/,"1,361","1,361 Sq Ft",CA,Houses,91381
,"$2,800",,,,Available Now,1 BA,"[{'bedroom_type': '2 Beds', 'price': '$2,800'}]",Los Angeles,"476 Clifton St, Los Angeles, CA 90031",12 Month Lease,https://www.apartments.com/476-clifton-st-los-angeles-ca/q8g797y/,800,800 Sq Ft,CA,Houses,90031
"$1,900",,,,,Available Now,1 BA,"[{'bedroom_type': '1 Bed', 'price': '$1,900'}]",Sacramento,"Sacramento, CA 95816",,https://www.apartments.com/2523-eggplant-alley-sacramento-ca/cd92ycf/,650,650 Sq Ft,CA,Houses,95816
,,"$2,750",,,Available Now,2 BAs,"[{'bedroom_type': '3 Beds', 'price': '$2,750'}]",Monterey Park,"2304 Fulton Ave, Monterey Park, CA 91755",12 Month Lease,https://www.apartments.com/2304-fulton-ave-monterey-park-ca/7x7twcw/,"1,500","1,500 Sq Ft",CA,Houses,91755
,,,"$3,350",,Available Now,3 BAs,"[{'bedroom_type': '4 Beds', 'price': '$3,350'}]",Ojai,"228 N Pueblo Ave, Ojai, CA 93023",,https://www.apartments.com/228-n-pueblo-ave-ojai-ca/x7f2ptq/,"1,641","1,641 Sq Ft",CA,Houses,93023
,,"$4,200",,,Available Now,2 BAs,"[{'bedroom_type': '3 Beds', 'price': '$4,200'}]",Topanga,"Topanga, CA 90290",,https://www.apartments.com/121-navajo-topanga-ca/w47j7kh/,"1,500","1,500 Sq Ft",CA,Houses,90290
,,"$6,999",,,Available Now,2 BAs,"[{'bedroom_type': '3 Beds', 'price': '$6,999'}]",West Hollywood,"138 N Almont Dr, West Hollywood, CA 90048",12 Month Lease,https://www.apartments.com/138-n-almont-dr-west-hollywood-ca/bvg3w5b/,"1,769","1,769 Sq Ft",CA,Houses,90048
,,"$2,800",,,Available Now,1 BA,"[{'bedroom_type': '3 Beds', 'price': '$2,800'}]",Los Angeles,"Los Angeles, CA 90004",12 Month Lease,https://www.apartments.com/4503-rosewood-ave-los-angeles-ca/0m6xnw2/,"1,488","1,488 Sq Ft",CA,Houses,90004
"$2,475",,,,,Available Now,1 BA,"[{'bedroom_type': '1 Bed', 'price': '$2,475'}]",Santa Monica,"1128 Pacific St, Santa Monica, CA 90405",12 Month Lease,https://www.apartments.com/1128-pacific-st-santa-monica-ca/kepw0yc/,500,500 Sq Ft,CA,Houses,90405
,"$3,950",,,,Apr 16,2 BAs,"[{'bedroom_type': '2 Beds', 'price': '$3,950'}]",Redwood City,"Redwood City, CA 94063",12 Month Lease,https://www.apartments.com/2821-blenheim-ave-redwood-city-ca/8h76vq0/,870,870 Sq Ft,CA,Houses,94063
"$3,300",,,,,Available Now,1 BA,"[{'bedroom_type': '1 Bed', 'price': '$3,300'}]",Santa Barbara,"Santa Barbara, CA 93101",1 Month Lease,https://www.apartments.com/430-de-la-vina-st-santa-barbara-ca/p4e9per/,700,700 Sq Ft,CA,Houses,93101
,,,"$4,200",,Available Now,3 BAs,"[{'bedroom_type': '4 Beds', 'price': '$4,200'}]",Oxnard,"Oxnard, CA 93035",12 Month Lease,https://www.apartments.com/4907-oceanaire-st-oxnard-ca/75rc6zx/,"3,088","3,088 Sq Ft",CA,Houses,93035
,,"$3,350",,,Available Now,2 BAs,"[{'bedroom_type': '3 Beds', 'price': '$3,350'}]",Redondo Beach,"518 N Juanita Ave, Redondo Beach, CA 90277",12 Month Lease,https://www.apartments.com/518-n-juanita-ave-redondo-beach-ca/85yepm1/,"1,500","1,500 Sq Ft",CA,Houses,90277
,"$3,250",,,,Available Now,1 BA,"[{'bedroom_type': '2 Beds', 'price': '$3,250'}]",Los Angeles,"Los Angeles, CA 90068",12 Month Lease,https://www.apartments.com/3251-blair-dr-los-angeles-ca/xl8xclq/,"1,036","1,036 Sq Ft",CA,Houses,90068
,,"$5,500",,,Available Now,3 BAs,"[{'bedroom_type': '3 Beds', 'price': '$5,500'}]",Los Angeles,"Los Angeles, CA 91411",12 Month Lease,https://www.apartments.com/14649-mccormick-st-los-angeles-ca/2xkdf8c/,"2,000","2,000 Sq Ft",CA,Houses,91411
,"$4,000",,,,Available Now,1 BA,"[{'bedroom_type': '2 Beds', 'price': '$4,000'}]",Santa Monica,"1034 Bay St, Santa Monica, CA 90405",1 Month Lease,https://www.apartments.com/1034-bay-st-santa-monica-ca/215mw78/,850,850 Sq Ft,CA,Houses,90405
,,"$3,600",,,Apr 12,2½ BAs,"[{'bedroom_type': '3 Beds', 'price': '$3,600'}]",Dublin,"Dublin, CA 94568",,https://www.apartments.com/4348-panorama-dr-dublin-ca/zd5mnsy/,"2,000","2,000 Sq Ft",CA,Houses,94568
,,"$5,900",,,Available Now,2½ BAs,"[{'bedroom_type': '3 Beds', 'price': '$5,900'}]",Agoura Hills,"Agoura Hills, CA 91301",,https://www.apartments.com/31257-lobo-canyon-rd-agoura-hills-ca/kdze1c9/,"1,780","1,780 Sq Ft",CA,Houses,91301
,,"$2,610",,,Available Now,2 BAs,"[{'bedroom_type': '3 Beds', 'price': '$2,610'}]",Vallejo,"Vallejo, CA 94591",12 Month Lease,https://www.apartments.com/705-starfish-dr-vallejo-ca/ql0e66z/,"1,388","1,388 Sq Ft",CA,Houses,94591
,,,"$5,500",,Available Now,3 BAs,"[{'bedroom_type': '4 Beds', 'price': '$5,500'}]",Palm Springs,"Palm Springs, CA 92262",1 Month Lease,https://www.apartments.com/1260-e-san-jacinto-way-palm-springs-ca/9ryrw55/,"2,600","2,600 Sq Ft",CA,Houses,92262
,"$2,800",,,,Available Now,2 BAs,"[{'bedroom_type': '2 Beds', 'price': '$2,800'}]",Long Beach,"Long Beach, CA 90807",12 Month Lease,https://www.apartments.com/3540-orange-ave-long-beach-ca/4tyjc3k/,"1,500","1,500 Sq Ft",CA,Houses,90807
,,,"$3,750",,Jun 1,2½ BAs,"[{'bedroom_type': '4 Beds', 'price': '$3,750'}]",Redondo Beach,"Redondo Beach, CA 90278",,https://www.apartments.com/2100-farrell-ave-redondo-beach-ca/rj7lmg2/,"2,300","2,300 Sq Ft",CA,Houses,90278
,,,"$3,680",,Apr 11,2 BAs,"[{'bedroom_type': '4 Beds', 'price': '$3,680'}]",Torrance,"4256 W 182nd St, Torrance, CA 90504",12 Month Lease,https://www.apartments.com/4256-w-182nd-st-torrance-ca/6p6sk6t/,"1,500","1,500 Sq Ft",CA,Houses,90504
,,,,"$7,200",Available Now,5 BAs,"[{'bedroom_type': '4+ Beds', 'price': '$7,200'}]",Los Angeles,"Los Angeles, CA 91423",12 Month Lease,https://www.apartments.com/3962-oakfield-dr-los-angeles-ca/c79lcpg/,"3,700","3,700 Sq Ft",CA,Houses,91423
,,"$2,500",,,Available Now,1 BA,"[{'bedroom_type': '3 Beds', 'price': '$2,500'}]",El Monte,"4422 La Madera Ave, El Monte, CA 91732",12 Month Lease,https://www.apartments.com/4422-la-madera-ave-el-monte-ca/4rqwd5k/,"1,150","1,150 Sq Ft",CA,Houses,91732
,"$3,950",,,,Available Now,2 BAs,"[{'bedroom_type': '2 Beds', 'price': '$3,950'}]",Los Angeles,"4338 Cahuenga Blvd, Los Angeles, CA 91602",12 Month Lease,https://www.apartments.com/4338-cahuenga-blvd-los-angeles-ca/34x1lgd/,"1,500","1,500 Sq Ft",CA,Houses,91602
,"$2,450",,,,Available Now,1½ BAs,"[{'bedroom_type': '2 Beds', 'price': '$2,450'}]",Los Angeles,"Los Angeles, CA 90018",,https://www.apartments.com/1742-w-36th-st-los-angeles-ca/g3ysl9z/,"1,200","1,200 Sq Ft",CA,Houses,90018
,,,"$3,150",,Available Now,2 BAs,"[{'bedroom_type': '4 Beds', 'price': '$3,150'}]",Los Angeles,"Los Angeles, CA 91311",12 Month Lease,https://www.apartments.com/9542-gierson-ave-los-angeles-ca/rbb7vn3/,"1,650","1,650 Sq Ft",CA,Houses,91311
,"$3,900",,,,Available Now,1 BA,"[{'bedroom_type': '2 Beds', 'price': '$3,900'}]",Los Angeles,"13350 Zanja St, Los Angeles, CA 90066",1 Month Lease,https://www.apartments.com/13350-zanja-st-los-angeles-ca/dqrdn2j/,"1,000","1,000 Sq Ft",CA,Houses,90066
,,,,"$14,950",Available Now,5 BAs,"[{'bedroom_type': '4+ Beds', 'price': '$14,950'}]",Los Angeles,"3033 Beverly Glen Cir, Los Angeles, CA 90077",,https://www.apartments.com/3033-beverly-glen-cir-los-angeles-ca/sccbmz5/,"4,044","4,044 Sq Ft",CA,Houses,90077
,"$3,400",,,,Available Now,1 BA,"[{'bedroom_type': '2 Beds', 'price': '$3,400'}]",Burbank,"317 N Frederic St, Burbank, CA 91505",,https://www.apartments.com/317-n-frederic-st-burbank-ca/hnmzps2/,975,975 Sq Ft,CA,Houses,91505
,"$2,800",,,,Available Now,1 BA,"[{'bedroom_type': '2 Beds', 'price': '$2,800'}]",Long Beach,"Long Beach, CA 90814",12 Month Lease,https://www.apartments.com/4419-e-6th-st-long-beach-ca/ecrewtp/,830,830 Sq Ft,CA,Houses,90814
,,"$2,200",,,Available Now,2 BAs,"[{'bedroom_type': '3 Beds', 'price': '$2,200'}]",Ridgecrest,"Ridgecrest, CA 93555",,https://www.apartments.com/1260-arroyo-st-ridgecrest-ca/374805g/,"1,907","1,907 Sq Ft",CA,Houses,93555
"$1,399",,,,,Available Now,1 BA,"[{'bedroom_type': '1 Bed', 'price': '$1,399'}]",Los Angeles,"2014 Colby Ave, Los Angeles, CA 90025",,https://www.apartments.com/2014-colby-ave-los-angeles-ca/l0w21ee/,250,250 Sq Ft,CA,Houses,90025
,,,"$3,999",,Available Now,2 BAs,"[{'bedroom_type': '4 Beds', 'price': '$3,999'}]",Los Angeles,"8722 Amboy Ave, Los Angeles, CA 91352",,https://www.apartments.com/8722-amboy-ave-los-angeles-ca/nkyz30m/,"1,602","1,602 Sq Ft",CA,Houses,91352
,,,"$4,995",,Available Now,2 BAs,"[{'bedroom_type': '4 Beds', 'price': '$4,995'}]",San Francisco,"San Francisco, CA 94112",12 Month Lease,https://www.apartments.com/1221-plymouth-ave-san-francisco-ca/wsyxv2h/,"1,703","1,703 Sq Ft",CA,Houses,94112
,"$4,200",,,,Available Now,2½ BAs,"[{'bedroom_type': '2 Beds', 'price': '$4,200'}]",Huntington Beach,"Huntington Beach, CA 92648",,https://www.apartments.com/19275-meadowood-cir-huntington-beach-ca/plqg50v/,"2,065","2,065 Sq Ft",CA,Houses,92648
,"$4,200",,,,Available Now,2 BAs,"[{'bedroom_type': '2 Beds', 'price': '$4,200'}]",Saratoga Hills,"Saratoga Hills, CA 91301",12 Month Lease,https://www.apartments.com/2230-triunfo-pl-saratoga-hills-ca/m16sb5k/,"1,600","1,600 Sq Ft",CA,Houses,91301
,,"$4,899",,,Available Now,2½ BAs,"[{'bedroom_type': '3 Beds', 'price': '$4,899'}]",Los Angeles,"Los Angeles, CA 91436",,https://www.apartments.com/17165-escalon-dr-los-angeles-ca/7e70knx/,"2,030","2,030 Sq Ft",CA,Houses,91436
,,"$4,200",,,Available Now,1 BA,"[{'bedroom_type': '3 Beds', 'price': '$4,200'}]",Santa Monica,"Santa Monica, CA 90404",12 Month Lease,https://www.apartments.com/1527-18th-st-santa-monica-ca/f66043r/,"1,100","1,100 Sq Ft",CA,Houses,90404
,"$3,395",,,,Available Now,1 BA,"[{'bedroom_type': '2 Beds', 'price': '$3,395'}]",Los Angeles,"8880 Guthrie Ave, Los Angeles, CA 90034",12 Month Lease,https://www.apartments.com/8880-guthrie-ave-los-angeles-ca/64mq6wv/,"1,000","1,000 Sq Ft",CA,Houses,90034
,"$2,700",,,,Available Now,1 BA,"[{'bedroom_type': '2 Beds', 'price': '$2,700'}]",Los Angeles,"Los Angeles, CA 91342",11 Month Lease,https://www.apartments.com/15170-lakeside-st-los-angeles-ca/fw8qq4r/,"1,000","1,000 Sq Ft",CA,Houses,91342
,"$2,950",,,,Available Now,1 BA,"[{'bedroom_type': '2 Beds', 'price': '$2,950'}]",Los Angeles,"Los Angeles, CA 90068",6 Month Lease,https://www.apartments.com/2422-n-beachwood-dr-los-angeles-ca/tlg2bp8/,900,900 Sq Ft,CA,Houses,90068
"$1,300",,,,,Available Now,1 BA,"[{'bedroom_type': '1 Bed', 'price': '$1,300'}]",Lancaster,"Lancaster, CA 93536",12 Month Lease,https://www.apartments.com/43057-42nd-st-w-lancaster-ca/18nq737/,3,3 Sq Ft,CA,Houses,93536
,"$2,800",,,,Available Now,2 BAs,"[{'bedroom_type': '2 Beds', 'price': '$2,800'}]",Los Angeles,"Los Angeles, CA 91303",,https://www.apartments.com/7443-jordan-ave-los-angeles-ca/2x42gh9/,"1,300","1,300 Sq Ft",CA,Houses,91303
,"$4,995",,,,Available Now,2 BAs,"[{'bedroom_type': '2 Beds', 'price': '$4,995'}]",Los Angeles,"847 Venezia Ave, Los Angeles, CA 90291",12 Month Lease,https://www.apartments.com/847-venezia-ave-los-angeles-ca/y0pdecv/,"1,000","1,000 Sq Ft",CA,Houses,90291
,,,"$4,000",,Available Now,2 BAs,"[{'bedroom_type': '4 Beds', 'price': '$4,000'}]",Orange,"Orange, CA 92865",12 Month Lease,https://www.apartments.com/1134-e-darby-ave-orange-ca/7mgv0mz/,"1,806","1,806 Sq Ft",CA,Houses,92865
"$1,350",,,,,Available Now,1 BA,"[{'bedroom_type': '1 Bed', 'price': '$1,350'}]",Los Angeles,"2014 Colby Ave, Los Angeles, CA 90025",3 Month Lease,https://www.apartments.com/2014-colby-ave-los-angeles-ca/xb109zm/,270,270 Sq Ft,CA,Houses,90025
,"$1,198",,,,Available Now,1 BA,"[{'bedroom_type': '2 Beds', 'price': '$1,198'}]",Idyllwild-Pine Cove,"Idyllwild-Pine Cove, CA 92549",12 Month Lease,https://www.apartments.com/54055-pine-crest-ave-idyllwild-pine-cove-ca/9w9j0s4/,"1,000","1,000 Sq Ft",CA,Houses,92549
"$3,300",,,,,Available Now,2 BAs,"[{'bedroom_type': '1 Bed', 'price': '$3,300'}]",San Francisco,"San Francisco, CA 94112",,https://www.apartments.com/235-london-st-san-francisco-ca/n0v3g0q/,"1,200","1,200 Sq Ft",CA,Houses,94112
,,"$13,000",,,Available Now,3½ BAs,"[{'bedroom_type': '3 Beds', 'price': '$13,000'}]",Santa Monica,"209 Hollister Ave, Santa Monica, CA 90405",,https://www.apartments.com/209-hollister-ave-santa-monica-ca/1yer0d5/,"2,000","2,000 Sq Ft",CA,Houses,90405
,"$2,500",,,,Available Now,1 BA,"[{'bedroom_type': '2 Beds', 'price': '$2,500'}]",Whittier,"Whittier, CA 90601",,https://www.apartments.com/13509-terrace-pl-whittier-ca/fny3yzr/,"1,000","1,000 Sq Ft",CA,Houses,90601
,,"$2,800",,,Available Now,1½ BAs,"[{'bedroom_type': '3 Beds', 'price': '$2,800'}]",Los Angeles,"Los Angeles, CA 90732",,https://www.apartments.com/1405-s-trotwood-ave-los-angeles-ca/jqf00s7/,"1,427","1,427 Sq Ft",CA,Houses,90732
"$2,100",,,,,Available Now,1 BA,"[{'bedroom_type': '1 Bed', 'price': '$2,100'}]",Los Angeles,"Los Angeles, CA 90038",12 Month Lease,https://www.apartments.com/836-n-ridgewood-pl-los-angeles-ca/8bc0b53/,250,250 Sq Ft,CA,Houses,90038
,,,"$4,850",,Available Now,3 BAs,"[{'bedroom_type': '4 Beds', 'price': '$4,850'}]",Los Angeles,"20836 Collins St, Los Angeles, CA 91367",12 Month Lease,https://www.apartments.com/20836-collins-st-los-angeles-ca/mq5exkh/,"2,400","2,400 Sq Ft",CA,Houses,91367
,,"$7,000",,,May 1,2 BAs,"[{'bedroom_type': '3 Beds', 'price': '$7,000'}]",Manhattan Beach,"2 Stratford, Manhattan Beach, CA 90266",12 Month Lease,https://www.apartments.com/2-stratford-manhattan-beach-ca/wx19d1h/,"2,632","2,632 Sq Ft",CA,Houses,90266
"$1,600",,,,,Available Now,1 BA,"[{'bedroom_type': '1 Bed', 'price': '$1,600'}]",Los Angeles,"15416 Wyandotte St, Los Angeles, CA 91406",,https://www.apartments.com/15416-wyandotte-st-los-angeles-ca/f3z43vr/,560,560 Sq Ft,CA,Houses,91406
,"$2,995",,,,Available Now,1 BA,"[{'bedroom_type': '2 Beds', 'price': '$2,995'}]",Los Angeles,"Los Angeles, CA 90731",12 Month Lease,https://www.apartments.com/706-w-29th-st-los-angeles-ca/ts4ee5b/,"1,250","1,250 Sq Ft",CA,Houses,90731
,"$1,680",,,,Available Now,1 BA,"[{'bedroom_type': '2 Beds', 'price': '$1,680'}]",El Monte,"El Monte, CA 91732",,https://www.apartments.com/2222-bryce-rd-el-monte-ca/x8jpc4q/,825,825 Sq Ft,CA,Houses,91732
"$1,950",,,,,Available Now,1 BA,"[{'bedroom_type': '1 Bed', 'price': '$1,950'}]",Los Angeles,"4970 Sepulveda Blvd, Los Angeles, CA 91403",12 Month Lease,https://www.apartments.com/4970-sepulveda-blvd-los-angeles-ca/wtbkc2k/,650,650 Sq Ft,CA,Houses,91403
,"$4,100",,,,Available Now,1 BA,"[{'bedroom_type': '2 Beds', 'price': '$4,100'}]",Culver City,"Culver City, CA 90230",12 Month Lease,https://www.apartments.com/4812-imlay-ave-culver-city-ca/lh3kpxe/,"1,150","1,150 Sq Ft",CA,Houses,90230
"$2,950",,,,,Available Now,2 BAs,"[{'bedroom_type': '1 Bed', 'price': '$2,950'}]",Hermosa Beach,"Hermosa Beach, CA 90254",,https://www.apartments.com/358-28th-st-hermosa-beach-ca/0xykfm1/,"1,200","1,200 Sq Ft",CA,Houses,90254
,,"$2,700",,,Available Now,3 BAs,"[{'bedroom_type': '3 Beds', 'price': '$2,700'}]",Los Angeles,"Los Angeles, CA 91605",12 Month Lease,https://www.apartments.com/7548-lemp-ave-los-angeles-ca/8yyhwt3/,"1,500","1,500 Sq Ft",CA,Houses,91605
,,"$3,000",,,Available Now,1½ BAs,"[{'bedroom_type': '3 Beds', 'price': '$3,000'}]",Inglewood,"Inglewood, CA 90303",12 Month Lease,https://www.apartments.com/10931-wilkie-ave-inglewood-ca/60q0ezs/,"1,277","1,277 Sq Ft",CA,Houses,90303
,,"$3,500",,,Available Now,2 BAs,"[{'bedroom_type': '3 Beds', 'price': '$3,500'}]",Los Angeles,"15480 Friar St, Los Angeles, CA 91411",12 Month Lease,https://www.apartments.com/15480-friar-st-los-angeles-ca/vd1yleg/,"1,151","1,151 Sq Ft",CA,Houses,91411
,,,"$21,000",,Available Now,4½ BAs,"[{'bedroom_type': '4 Beds', 'price': '$21,000'}]",West Hollywood,"133 N Edinburgh Ave, West Hollywood, CA 90048",12 Month Lease,https://www.apartments.com/133-n-edinburgh-ave-west-hollywood-ca/n8dv01p/,"4,000","4,000 Sq Ft",CA,Houses,90048
,"$3,500",,,,Available Now,2 BAs,"[{'bedroom_type': '2 Beds', 'price': '$3,500'}]",Orange,"328 E Jacaranda Ave, Orange, CA 92867",,https://www.apartments.com/328-e-jacaranda-ave-orange-ca/6qcyhrv/,"1,200","1,200 Sq Ft",CA,Houses,92867
,,"$2,500",,,Available Now,1 BA,"[{'bedroom_type': '3 Beds', 'price': '$2,500'}]",Glendale,"244 N Belmont St, Glendale, CA 91206",12 Month Lease,https://www.apartments.com/244-n-belmont-st-glendale-ca/lzbz34g/,"1,300","1,300 Sq Ft",CA,Houses,91206
,"$6,000",,,,Available Now,1 BA,"[{'bedroom_type': '2 Beds', 'price': '$6,000'}]",Santa Monica,"1257 19th St, Santa Monica, CA 90404",12 Month Lease,https://www.apartments.com/1257-19th-st-santa-monica-ca/3thd5le/,"1,300","1,300 Sq Ft",CA,Houses,90404
,,"$3,300",,,Available Now,2 BAs,"[{'bedroom_type': '3 Beds', 'price': '$3,300'}]",Los Angeles,"7539 Royer Ave, Los Angeles, CA 91307",12 Month Lease,https://www.apartments.com/7539-royer-ave-los-angeles-ca/9g9ylj5/,"1,358","1,358 Sq Ft",CA,Houses,91307
,,"$5,500",,,Available Now,3 BAs,"[{'bedroom_type': '3 Beds', 'price': '$5,500'}]",Los Angeles,"2461 Lyric Ave, Los Angeles, CA 90027",12 Month Lease,https://www.apartments.com/2461-lyric-ave-los-angeles-ca/1kjhc24/,"2,000","2,000 Sq Ft",CA,Houses,90027
