Bath,Bed,City,Full_address,HOA,House_type,House_website,Listing_type,Lot,Lot_conversion_to_sqft,Parking,Price,Rent_zestimate,Square_Feet,State,Street,Year_build,Zestimate,Zillow_price/sqft,Zip_code
3,3,Oxnard,"3019 Moss Landing Blvd, Oxnard, CA 93036",$199/month,Townhouse,https://www.zillow.com/homedetails/3019-Moss-Landing-Blvd-Oxnard-CA-93036/82778222_zpid/,Townhouse for sale,640 sqft,640.0,2 spaces,"$439,000","$2,800/mo","1,643",CA,3019 Moss Landing Blvd,2007,"$427,655",$267,93036
3,3,Oxnard,"570 Madrina Pl, Oxnard, CA 93030",$345/month,Townhouse,https://www.zillow.com/homedetails/570-Madrina-Pl-Oxnard-CA-93030/16402942_zpid/,Townhouse for sale,"1,289 sqft",1289.0,2 spaces,"$429,888","$2,750/mo","1,763",CA,570 Madrina Pl,1994,"$440,073",$244,93030
3,2,EvergreenatRise,"Residence One Plan, Evergreen at Rise",null,null,https://www.zillow.com/community/evergreen-at-rise/2080752342_zpid/,New construction,null,null,null,"$699,990+",null,"1,595",null,Residence One Plan,null,null,null,null
3,3,Oxnard,"2704 Riverpark Blvd, Oxnard, CA 93036",$217/month,Townhouse,https://www.zillow.com/homedetails/2704-Riverpark-Blvd-Oxnard-CA-93036/111438139_zpid/,Townhouse for sale,871 sqft,871.0,2 spaces,"$429,000","$2,800/mo","1,336",CA,2704 Riverpark Blvd,2013,"$424,186",$321,93036
3,3,ChulaVista,"420 Sanibelle Cir UNIT 100, Chula Vista, CA 91910",$275/month,Townhouse,https://www.zillow.com/homedetails/420-Sanibelle-Cir-UNIT-100-Chula-Vista-CA-91910/17138784_zpid/,Townhouse for sale,0.9 acres,39204.0,2 spaces,"$465,000","$2,600/mo","1,570",CA,420 Sanibelle Cir UNIT 100,1996,"$506,566",$296,91910
3,3,Ventura,"6617 Sargent Ln, Ventura, CA 93003",$435/month,Townhouse,https://www.zillow.com/homedetails/6617-Sargent-Ln-Ventura-CA-93003/16335116_zpid/,Townhouse for sale,"7,841 sqft",7841.0,4 spaces,"$489,900","$2,480/mo","1,293",CA,6617 Sargent Ln,1985,"$473,005",$379,93003
2,2,WalnutCreek,"225 Mayhew Way APT 17, Walnut Creek, CA 94597",$502/month,Townhouse,https://www.zillow.com/homedetails/225-Mayhew-Way-APT-17-Walnut-Creek-CA-94597/111415572_zpid/,Townhouse for sale,589 sqft,589.0,1 space,"$569,000",null,"1,196",CA,225 Mayhew Way APT 17,1983,null,$476,94597
2,2,Fullerton,"2335 Conejo Ln #24, Fullerton, CA 92833",$255/month,Townhouse,https://www.zillow.com/homedetails/2335-Conejo-Ln-24-Fullerton-CA-92833/25705990_zpid/,Townhouse for sale,"1,001 sqft",1001.0,2 spaces,"$505,000","$2,100/mo",990,CA,2335 Conejo Ln #24,1973,"$465,264",$510,92833
3,4,Redding,"659 Mission De Oro Dr, Redding, CA 96003",$77/month,Townhouse,https://www.zillow.com/homedetails/659-Mission-De-Oro-Dr-Redding-CA-96003/122247068_zpid/,For sale by owner,"3,484 sqft",3484.0,2 spaces,"$351,555","$1,700/mo","1,678",CA,659 Mission De Oro Dr,2014,"$286,840",$210,96003
2,2,RanchoMissionViejo,"35 Hoya St, Rancho Mission Viejo, CA 92694",$222/month,Townhouse,https://www.zillow.com/homedetails/35-Hoya-St-Rancho-Mission-Viejo-CA-92694/122241768_zpid/,Townhouse for sale,No Data,null,2 spaces,"$539,900","$2,875/mo","1,361",CA,35 Hoya St,2013,"$536,088",$397,92694
3,3,HazelatThePreserveatChino,"Residence 2 Plan, Hazel at The Preserve at Chino",null,Townhouse,https://www.zillow.com/community/hazel-at-preserve-at-chino/2080511500_zpid/,New construction,No Data,null,2 spaces,"$375,000+",null,"1,573",null,Residence 2 Plan,2020,null,$238,null
3,4,Carlsbad,"3144 Avenida Alcor, Carlsbad, CA 92009",$407/month,Townhouse,https://www.zillow.com/homedetails/3144-Avenida-Alcor-Carlsbad-CA-92009/16676330_zpid/,Townhouse for sale,7.15 acres,311454.0,2 spaces,"$739,999","$3,000/mo","2,019",CA,3144 Avenida Alcor,1987,"$700,000",$367,92009
3,3,LosGatos,"135 El Porton, Los Gatos, CA 95032",$760/month,Townhouse,https://www.zillow.com/homedetails/135-El-Porton-Los-Gatos-CA-95032/19666697_zpid/,Townhouse for sale,"2,313 sqft",2313.0,2 spaces,"$1,700,000","$4,300/mo","2,175",CA,135 El Porton,1969,"$1,635,786",$782,95032
3,3,Calabasas,"23040 Park Dulce, Calabasas, CA 91302",$497/month,Townhouse,https://www.zillow.com/homedetails/23040-Park-Dulce-Calabasas-CA-91302/19896531_zpid/,Townhouse for sale,8.22 acres,358063.2,2 spaces,"$847,000","$3,800/mo","2,241",CA,23040 Park Dulce,1987,"$921,268",$378,91302
3,3,ShermanOaks,"14120 Dickens St, Sherman Oaks, CA 91423",$389/month,Townhouse,https://www.zillow.com/homedetails/14120-Dickens-St-Sherman-Oaks-CA-91423/19985020_zpid/,Townhouse for sale,0.32 acres,13939.2,2 spaces,"$925,000","$4,410/mo","1,915",CA,14120 Dickens St,1967,"$1,050,931",$483,91423
4,3,SanJose,"1241 De Altura Cmns, San Jose, CA 95126",$292/month,Townhouse,https://www.zillow.com/homedetails/1241-De-Altura-Cmns-San-Jose-CA-95126/82955070_zpid/,Townhouse for sale,771 sqft,771.0,1 space,"$999,000","$3,900/mo","1,644",CA,1241 De Altura Cmns,2006,"$1,134,597",$608,95126
3,3,Vista,"1330 Isabella Way, Vista, CA 92084",$190/month,Townhouse,https://www.zillow.com/homedetails/1330-Isabella-Way-Vista-CA-92084/102988704_zpid/,Townhouse for sale,2.86 acres,124581.6,4 spaces,"$419,900","$2,550/mo","1,356",CA,1330 Isabella Way,2010,"$449,037",$310,92084
3,3,Northridge,"11519 Amalfi Way, Northridge, CA 91326",$170/month,Townhouse,https://www.zillow.com/homedetails/11519-Amalfi-Way-Northridge-CA-91326/119367924_zpid/,Townhouse for sale,0.31 acres,13503.6,2 spaces,"$689,900","$3,000/mo","1,399",CA,11519 Amalfi Way,2013,"$657,881",$493,91326
3,3,CitronatBedford,"Residence 2 Plan, Citron at Bedford",null,Townhouse,https://www.zillow.com/community/citron-at-bedford/2081043580_zpid/,New construction,No Data,null,2 spaces,"$394,500+",null,"1,381",null,Residence 2 Plan,2020,null,$286,null
3,3,LaCanadaFlintridge,"778 Starlight Heights Dr, La Canada Flintridge, CA 91011",$420/month,Townhouse,https://www.zillow.com/homedetails/778-Starlight-Heights-Dr-La-Canada-Flintridge-CA-91011/20905772_zpid/,Townhouse for sale,"3,145 sqft",3145.0,2 spaces,"$1,200,000","$4,000/mo","1,974",CA,778 Starlight Heights Dr,1976,"$1,149,071",$608,91011
2,3,Concord,"1233 Pine Creek Way APT D, Concord, CA 94520",$315/month,Townhouse,https://www.zillow.com/homedetails/1233-Pine-Creek-Way-APT-D-Concord-CA-94520/18366554_zpid/,Townhouse for sale,879 sqft,879.0,2 spaces,"$400,000",null,"1,240",CA,1233 Pine Creek Way APT D,1971,null,$323,94520
3,3,Arcadia,"1012 Arcadia Ave UNIT D, Arcadia, CA 91007",$200/month,Townhouse,https://www.zillow.com/homedetails/1012-Arcadia-Ave-UNIT-D-Arcadia-CA-91007/63791384_zpid/,Townhouse for sale,0.44 acres,19166.4,2 spaces,"$985,000","$3,300/mo","2,101",CA,1012 Arcadia Ave UNIT D,2005,"$1,013,753",$469,91007
4,4,SouthElMonte,"9 Weiss Dr, South El Monte, CA 91733",$182/month,Townhouse,https://www.zillow.com/homedetails/9-Weiss-Dr-South-El-Monte-CA-91733/123515513_zpid/,Townhouse for sale,853 sqft,853.0,2 spaces,"$524,800","$2,800/mo","1,847",CA,9 Weiss Dr,2015,"$542,981",$284,91733
3,3,TrabucoCanyon,"28406 Boulder Dr, Trabuco Canyon, CA 92679",$220/month,Townhouse,https://www.zillow.com/homedetails/28406-Boulder-Dr-Trabuco-Canyon-CA-92679/25685539_zpid/,Townhouse for sale,"1,001 sqft",1001.0,1 space,"$539,000","$2,800/mo","1,256",CA,28406 Boulder Dr,1991,"$523,949",$429,92679
2,2,RedondoBeach,"834 N Lucia Ave UNIT C, Redondo Beach, CA 90277",$250/month,Townhouse,https://www.zillow.com/homedetails/834-N-Lucia-Ave-UNIT-C-Redondo-Beach-CA-90277/21316746_zpid/,Townhouse for sale,"8,468 sqft",8468.0,2 spaces,"$799,000","$3,200/mo","1,126",CA,834 N Lucia Ave UNIT C,1973,"$767,426",$710,90277
3,3,RanchoMissionViejoIrisatEsencia,"Residence 3 Plan, Rancho Mission Viejo   Iris at Esencia",null,Townhouse,https://www.zillow.com/community/rancho-mission-viejo-iris-at-esencia/2080618895_zpid/,New construction,No Data,null,2 spaces,"$789,990+",null,"1,830",null,Residence 3 Plan,2020,null,$432,null
2,2,TravataAldea,"Residence 3 Plan, Travata   Aldea",null,Townhouse,https://www.zillow.com/community/travata-aldea/2080851353_zpid/,New construction,No Data,null,2 spaces,"$866,990+",null,"1,954",null,Residence 3 Plan,2020,null,$444,null
3,2,HideawayatSt.Cloud,"Residence 1 WLH Plan, Hideaway at St. Cloud",null,Townhouse,https://www.zillow.com/community/hideaway-at-st-cloud/2081115692_zpid/,New construction,No Data,null,2 spaces,"$491,990+",null,"1,578",null,Residence 1 WLH Plan,2020,null,$312,null
3,3,Prado:Palermo,"Residence Three Plan, Prado : Palermo",null,Townhouse,https://www.zillow.com/community/prado-palermo/2082868519_zpid/,New construction,No Data,null,2 spaces,"$422,400+",null,"1,586",null,Residence Three Plan,2020,null,$266,null
3,3,TravataCastillo,"Residence 2X Plan, Travata   Castillo",null,Townhouse,https://www.zillow.com/community/travata-castillo/2080851358_zpid/,New construction,No Data,null,2 spaces,"$1,009,990+",null,"1,947",null,Residence 2X Plan,2020,null,$519,null
3,3,Claremont,"770 W 1st St, Claremont, CA 91711",$310/month,Townhouse,https://www.zillow.com/homedetails/770-W-1st-St-Claremont-CA-91711/65250324_zpid/,Townhouse for sale,0.45 acres,19602.0,2 spaces,"$645,000","$2,380/mo","1,450",CA,770 W 1st St,2004,"$650,633",$445,91711
3,3,Solmar,"Plan 4 Plan, Solmar",$305/month,Townhouse,https://www.zillow.com/community/solmar/2080883565_zpid/,New construction,No Data,null,2 spaces,"$492,370+",null,"1,777",null,Plan 4 Plan,2020,null,$277,null
2,2,CentralParkWestTribeca,"Residence 6 Plan, Central Park West   Tribeca",null,Townhouse,https://www.zillow.com/community/central-park-west-tribeca/2080489176_zpid/,New construction,No Data,null,2 spaces,"$784,990+",null,"1,465",null,Residence 6 Plan,2020,null,$536,null
3,3,IvyatThePreserveatChino,"Residence 3 Plan, Ivy at The Preserve at Chino",null,Townhouse,https://www.zillow.com/community/ivy-at-preserve-at-chino/2081043572_zpid/,New construction,No Data,null,2 spaces,"$400,000+",null,"1,536",null,Residence 3 Plan,2020,null,$260,null
4,3,ParksideatTarobCourt,"A8-2 Plan, Parkside at Tarob Court",null,Townhouse,https://www.zillow.com/community/parkside-at-tarob-court/2080411521_zpid/,New construction,No Data,null,2 spaces,"$1,306,995+",null,"1,979",null,A8-2 Plan,2020,null,$660,null
3,3,DesertHotSprings,"67300 Rochelle Rd, Desert Hot Springs, CA 92240",$360/month,Townhouse,https://www.zillow.com/homedetails/67300-Rochelle-Rd-Desert-Hot-Springs-CA-92240/18101550_zpid/,Townhouse for sale,"1,742 sqft",1742.0,2 spaces,"$260,000","$1,995/mo","2,445",CA,67300 Rochelle Rd,1981,"$254,222",$106,92240
4,3,WilshireatBoulevard,"Residence 6 Plan, Wilshire at Boulevard",null,Townhouse,https://www.zillow.com/community/wilshire-at-boulevard/2081344484_zpid/,New construction,No Data,null,2 spaces,"$1,150,000+",null,"3,480",null,Residence 6 Plan,2020,null,$330,null
4,3,SolHollywood,"Plan 3 Plan, Sol Hollywood",$200/month,Townhouse,https://www.zillow.com/community/sol-hollywood/2080945710_zpid/,New construction,No Data,null,1 space,"$1,335,000+",null,"2,093",null,Plan 3 Plan,2020,null,$638,null
3,3,ExpoWalk,"The Frederick - Plan 3C Plan, Expo Walk",$288/month,Townhouse,https://www.zillow.com/community/expo-walk/2080431098_zpid/,New construction,No Data,null,2 spaces,"$808,635+",null,"1,467",null,The Frederick - Plan 3C Plan,2020,null,$551,null
4,3,CentralParkWestRockefeller,"Residence 2 Plan, Central Park West   Rockefeller",null,Townhouse,https://www.zillow.com/community/central-park-west-rockefeller/2080489181_zpid/,New construction,No Data,null,2 spaces,"$1,599,990+",null,"2,594",null,Residence 2 Plan,2020,null,$617,null
4,3,SanJose,"530 Remi Ln, San Jose, CA",null,null,https://www.zillow.com/community/capitol/2080403023_zpid/,New construction,null,null,null,"$927,990+",null,"1,552",CA,530 Remi Ln,null,null,null,null
