1 Bed,2 Beds,3 Beds,4 Beds,4+ Beds,Availability_check,Bath_Info,Bedroom_Info,City_Rent,Full_Address,Lease_length,Rent_link,Square_Feet,Square_Feet_Data,State_Rent,Studio,Type,Zip_code
"$7,500",,,,,Available Now,1 BA,"[{'bedroom_type': '1 Bed', 'price': '$7,500'}]",27400 Pacific Coast Hwy,"Malibu, CA 90265",,https://www.apartments.com/27400-pacific-coast-hwy-malibu-ca/vv35n0d/,,,Malibu,,Townhomes,CA
,,"$13,000",,,Available Now,3 BAs,"[{'bedroom_type': '3 Beds', 'price': '$13,000'}]",7263 Birdview Ave,"Malibu, CA 90265",,https://www.apartments.com/7263-birdview-ave-malibu-ca/w03m10k/,,,Malibu,,Townhomes,CA
,,"$2,800",,,Available Now,2 BAs,"[{'bedroom_type': '3 Beds', 'price': '$2,800'}]",16267 Ashland Ave,"San Lorenzo, CA 94580",,https://www.apartments.com/16267-ashland-ave-san-lorenzo-ca/qddn8zw/,"1,256","1,256 Sq Ft",San Lorenzo,,Townhomes,CA
,"$2,450",,,,Apr 15,1½ BAs,"[{'bedroom_type': '2 Beds', 'price': '$2,450'}]",7528 Silvertree Ln,"Dublin, CA 94568",,https://www.apartments.com/7528-silvertree-ln-dublin-ca/jdxzej4/,"1,117","1,117 Sq Ft",Dublin,,Townhomes,CA
,,"$3,600",,,Available Now,3½ BAs,"[{'bedroom_type': '3 Beds', 'price': '$3,600'}]",3973 Clare St,"Dublin, CA 94568",,https://www.apartments.com/3973-clare-st-dublin-ca/xx3j6cm/,"1,976","1,976 Sq Ft",Dublin,,Townhomes,CA
,,"$3,350",,,Available Now,2 BAs,"[{'bedroom_type': '3 Beds', 'price': '$3,350'}]",3065 Lakemont Dr,"San Ramon, CA 94582",,https://www.apartments.com/3065-lakemont-dr-san-ramon-ca/nxsvdbm/,"1,932","1,932 Sq Ft",San Ramon,,Townhomes,CA
,,,"$3,400",,Available Now,3 BAs,"[{'bedroom_type': '4 Beds', 'price': '$3,400'}]",850 Camden Common,"Livermore, CA 94551",,https://www.apartments.com/850-camden-common-livermore-ca/x2dr71q/,"1,990","1,990 Sq Ft",Livermore,,Townhomes,CA
,,"$3,800",,,Available Now,3 BAs,"[{'bedroom_type': '3 Beds', 'price': '$3,800'}]",7664 Stoneleaf Rd,"San Ramon, CA 94582",,https://www.apartments.com/7664-stoneleaf-rd-san-ramon-ca/esppb9n/,"2,203","2,203 Sq Ft",San Ramon,,Townhomes,CA
,"$2,200",,,,Available Now,2 BAs,"[{'bedroom_type': '2 Beds', 'price': '$2,200'}]",584 Buckskin Pl,"Vallejo, CA 94591",,https://www.apartments.com/584-buckskin-pl-vallejo-ca/l69d2de/,"1,023","1,023 Sq Ft",Vallejo,,Townhomes,CA
,,"$3,350",,,Available Now,2½ BAs,"[{'bedroom_type': '3 Beds', 'price': '$3,350'}]",411 Regal Lily Ln,"San Ramon, CA 94582",,https://www.apartments.com/411-regal-lily-ln-san-ramon-ca/8z0vbk1/,"1,439","1,439 Sq Ft",San Ramon,,Townhomes,CA
,"$3,200",,,,Available Now,2 BAs,"[{'bedroom_type': '2 Beds', 'price': '$3,200'}]",268 Fountain Grass Terrace,"Fremont, CA 94539",,https://www.apartments.com/268-fountain-grass-terrace-fremont-ca/x04r5jp/,"1,300","1,300 Sq Ft",Fremont,,Townhomes,CA
,,"$3,600",,,Available Now,2 BAs,"[{'bedroom_type': '3 Beds', 'price': '$3,600'}]",783 Lakemont Pl,"San Ramon, CA 94582",,https://www.apartments.com/783-lakemont-pl-san-ramon-ca/8fpj3m0/,"2,138","2,138 Sq Ft",San Ramon,,Townhomes,CA
,"$3,200",,,,May 3,2 BAs,"[{'bedroom_type': '2 Beds', 'price': '$3,200'}]",516 Cambrian Way,"Danville, CA 94526",,https://www.apartments.com/516-cambrian-way-danville-ca/e93rlqm/,"1,364","1,364 Sq Ft",Danville,,Townhomes,CA
,"$2,150",,,,May 15,1 BA,"[{'bedroom_type': '2 Beds', 'price': '$2,150'}]",4499 Fairlands Dr,"Pleasanton, CA 94588",,https://www.apartments.com/4499-fairlands-dr-pleasanton-ca/1ce5367/,897,897 Sq Ft,Pleasanton,,Townhomes,CA
,"$2,695",,,,Available Now,1½ BAs,"[{'bedroom_type': '2 Beds', 'price': '$2,695'}]",595 Blossom Way,"Hayward, CA 94541",,https://www.apartments.com/595-blossom-way-hayward-ca/he591f0/,"1,077","1,077 Sq Ft",Hayward,,Townhomes,CA
,,"$3,950",,,Available Now,2½ BAs,"[{'bedroom_type': '3 Beds', 'price': '$3,950'}]",1363 Nestwood Way,"Milpitas, CA 95035",,https://www.apartments.com/1363-nestwood-way-milpitas-ca/wy8523j/,"1,978","1,978 Sq Ft",Milpitas,,Townhomes,CA
,,"$4,950",,,Available Now,3½ BAs,"[{'bedroom_type': '3 Beds', 'price': '$4,950'}]",180 Evandale Ave,"Mountain View, CA 94043",,https://www.apartments.com/180-evandale-ave-mountain-view-ca/vcmdw2f/,"1,612","1,612 Sq Ft",Mountain View,,Townhomes,CA
,"$3,295",,,,Available Now,1 BA,"[{'bedroom_type': '2 Beds', 'price': '$3,295'}]",4624 El Centro Ave,"Oakland, CA 94602",,https://www.apartments.com/4624-el-centro-ave-oakland-ca/0zwtpv2/,"1,623","1,623 Sq Ft",Oakland,,Townhomes,CA
,,"$2,650",,,Available Now,3 BAs,"[{'bedroom_type': '3 Beds', 'price': '$2,650'}]",2203 Dublin Ln,"Diamond Bar, CA 91765",,https://www.apartments.com/2203-dublin-ln-diamond-bar-ca/svhznt6/,"1,720","1,720 Sq Ft",Diamond Bar,,Townhomes,CA
,"$2,700",,,,Available Now,2 BAs,"[{'bedroom_type': '2 Beds', 'price': '$2,700'}]",11527 Haro Ave,"Downey, CA 90241",,https://www.apartments.com/11527-haro-ave-downey-ca/vhgz1nf/,"1,200","1,200 Sq Ft",Downey,,Townhomes,CA
,"$1,600",,,,Available Now,1 BA,"[{'bedroom_type': '2 Beds', 'price': '$1,600'}]",5141 Merle St,"Ontario, CA 91762",,https://www.apartments.com/5141-merle-st-ontario-ca/8d0xg30/,900,900 Sq Ft,Ontario,,Townhomes,CA
,,"$2,400",,,Available Now,2 BAs,"[{'bedroom_type': '3 Beds', 'price': '$2,400'}]",236 N Park Ave,"Montebello, CA 90640",,https://www.apartments.com/236-n-park-ave-montebello-ca/ncv2pcm/,"1,342","1,342 Sq Ft",Montebello,,Townhomes,CA
,,"$3,800",,,Available Now,2 BAs,"[{'bedroom_type': '3 Beds', 'price': '$3,800'}]",1508 Olive Ave,"Huntington Beach, CA 92648",,https://www.apartments.com/1508-olive-ave-huntington-beach-ca/ckww7vd/,"1,120","1,120 Sq Ft",Huntington Beach,,Townhomes,CA
,,,,,Available Now,1 BA,"[{'bedroom_type': 'Studio', 'price': '$2,295'}]",202 15th St,"Huntington Beach, CA 92648",,https://www.apartments.com/202-15th-st-huntington-beach-ca/jlt95b6/,600,600 Sq Ft,Huntington Beach,"$2,295",Townhomes,CA
,"$2,695",,,,Available Now,1 BA,"[{'bedroom_type': '2 Beds', 'price': '$2,695'}]",145 El Toro Ct,"Morgan Hill, CA 95037",,https://www.apartments.com/145-el-toro-ct-morgan-hill-ca/tq1ql29/,850,850 Sq Ft,Morgan Hill,,Townhomes,CA
,$750,,,,Available Now,1 BA,"[{'bedroom_type': '2 Beds', 'price': '$750'}]",6417 East Ct,"Twentynine Palms, CA 92277",,https://www.apartments.com/6417-east-ct-twentynine-palms-ca/qzvb0gz/,960,960 Sq Ft,Twentynine Palms,,Townhomes,CA
,,"$2,800",,,Available Now,3 BAs,"[{'bedroom_type': '3 Beds', 'price': '$2,800'}]",2651 E Foothill Blvd,"Glendora, CA 91740",,https://www.apartments.com/2651-e-foothill-blvd-glendora-ca/s70cmf5/,"1,492","1,492 Sq Ft",Glendora,,Townhomes,CA
,"$1,150",,,,Available Now,1 BA,"[{'bedroom_type': '2 Beds', 'price': '$1,150'}]",10696 Kiowa Rd,"Apple Valley, CA 92308",,https://www.apartments.com/10696-kiowa-rd-apple-valley-ca/6cjqg6r/,990,990 Sq Ft,Apple Valley,,Townhomes,CA
,,"$2,800",,,Available Now,3 BAs,"[{'bedroom_type': '3 Beds', 'price': '$2,800'}]",6827 Valmont St,"Los Angeles, CA 91042",,https://www.apartments.com/6827-valmont-st-los-angeles-ca/1v0evs4/,"1,750","1,750 Sq Ft",Los Angeles,,Townhomes,CA
,"$1,375",,,,Available Now,2 BAs,"[{'bedroom_type': '2 Beds', 'price': '$1,375'}]",1678 W Bonnie View Dr,"Rialto, CA 92376",,https://www.apartments.com/1678-w-bonnie-view-dr-rialto-ca/wd8bc9h/,900,900 Sq Ft,Rialto,,Townhomes,CA
,,"$2,300",,,Available Now,3 BAs,"[{'bedroom_type': '3 Beds', 'price': '$2,300'}]",7117 Vernazza Pl,"Eastvale, CA 92880",,https://www.apartments.com/7117-vernazza-pl-eastvale-ca/c4dv8bf/,"1,605","1,605 Sq Ft",Eastvale,,Townhomes,CA
,,"$2,900",,,Available Now,3 BAs,"[{'bedroom_type': '3 Beds', 'price': '$2,900'}]",807 W Camino Real Ave,"Arcadia, CA 91007",,https://www.apartments.com/807-w-camino-real-ave-arcadia-ca/m312lhk/,"1,883","1,883 Sq Ft",Arcadia,,Townhomes,CA
,"$2,295",,,,Available Now,2 BAs,"[{'bedroom_type': '2 Beds', 'price': '$2,295'}]",8039 E Desert Pine Dr,"Anaheim, CA 92808",,https://www.apartments.com/8039-e-desert-pine-dr-anaheim-ca/9jfh7n4/,"1,031","1,031 Sq Ft",Anaheim,,Townhomes,CA
,,"$2,400",,,Available Now,3 BAs,"[{'bedroom_type': '3 Beds', 'price': '$2,400'}]",7412 Solstice Pl,"Rancho Cucamonga, CA 91739",,https://www.apartments.com/7412-solstice-pl-rancho-cucamonga-ca/b7dvgz9/,"1,610","1,610 Sq Ft",Rancho Cucamonga,,Townhomes,CA
,"$3,500",,,,Available Now,2 BAs,"[{'bedroom_type': '2 Beds', 'price': '$3,500'}]",317 Larkspur Ave,"Newport Beach, CA 92625",,https://www.apartments.com/317-larkspur-ave-newport-beach-ca/zyl2hmy/,800,800 Sq Ft,Newport Beach,,Townhomes,CA
,"$4,150",,,,Available Now,2 BAs,"[{'bedroom_type': '2 Beds', 'price': '$4,150'}]",3 Tivoli Ct,"Newport Beach, CA 92657",,https://www.apartments.com/3-tivoli-ct-newport-beach-ca/e6km0yp/,"1,450","1,450 Sq Ft",Newport Beach,,Townhomes,CA
,,"$2,800",,,Available Now,4 BAs,"[{'bedroom_type': '3 Beds', 'price': '$2,800'}]",219 E Santa Fe Ct,"Placentia, CA 92870",,https://www.apartments.com/219-e-santa-fe-ct-placentia-ca/rfzjz00/,"1,833","1,833 Sq Ft",Placentia,,Townhomes,CA
,"$3,200",,,,Available Now,1 BA,"[{'bedroom_type': '2 Beds', 'price': '$3,200'}]",1105 Buena Vista,"San Clemente, CA 92672",,https://www.apartments.com/1105-buena-vista-san-clemente-ca/z886p3w/,850,850 Sq Ft,San Clemente,,Townhomes,CA
,,"$2,590",,,Available Now,3 BAs,"[{'bedroom_type': '3 Beds', 'price': '$2,590'}]",7470 Solstice Pl,"Rancho Cucamonga, CA 91739",,https://www.apartments.com/7470-solstice-pl-rancho-cucamonga-ca/czpkj4f/,"1,753","1,753 Sq Ft",Rancho Cucamonga,,Townhomes,CA
,"$2,695",,,,Available Now,1 BA,"[{'bedroom_type': '2 Beds', 'price': '$2,695'}]",125 El Toro Ct,"Morgan Hill, CA 95037",,https://www.apartments.com/125-el-toro-ct-morgan-hill-ca/hx8x1n0/,850,850 Sq Ft,Morgan Hill,,Townhomes,CA
,,"$2,400",,,Available Now,4 BAs,"[{'bedroom_type': '3 Beds', 'price': '$2,400'}]",12539 Tavira Ln,"Eastvale, CA 91752",,https://www.apartments.com/12539-tavira-ln-eastvale-ca/zybstez/,"1,583","1,583 Sq Ft",Eastvale,,Townhomes,CA
,,"$2,450",,,Available Now,2 BAs,"[{'bedroom_type': '3 Beds', 'price': '$2,450'}]",10390 Landers Way,"Stanton, CA 90680",,https://www.apartments.com/10390-landers-way-stanton-ca/vp1s46f/,"1,124","1,124 Sq Ft",Stanton,,Townhomes,CA
,,"$3,395",,,Available Now,2 BAs,"[{'bedroom_type': '3 Beds', 'price': '$3,395'}]",5 Whitewood Way,"Irvine, CA 92612",,https://www.apartments.com/5-whitewood-way-irvine-ca/49352wj/,"1,818","1,818 Sq Ft",Irvine,,Townhomes,CA
,,"$2,695",,,Available Now,3 BAs,"[{'bedroom_type': '3 Beds', 'price': '$2,695'}]",5862 Burnham Ave,"Buena Park, CA 90621",,https://www.apartments.com/5862-burnham-ave-buena-park-ca/7yxt1vz/,"1,325","1,325 Sq Ft",Buena Park,,Townhomes,CA
,,"$3,590",,,Available Now,3 BAs,"[{'bedroom_type': '3 Beds', 'price': '$3,590'}]",12709 Trent Jones Ln,"Tustin, CA 92782",,https://www.apartments.com/12709-trent-jones-ln-tustin-ca/jrfxrx5/,"1,848","1,848 Sq Ft",Tustin,,Townhomes,CA
,,"$2,100",,,Available Now,3 BAs,"[{'bedroom_type': '3 Beds', 'price': '$2,100'}]",6579 Carioca Ln,"Riverside, CA 92506",,https://www.apartments.com/6579-carioca-ln-riverside-ca/b3wvczb/,"1,528","1,528 Sq Ft",Riverside,,Townhomes,CA
,,"$2,150",,,Available Now,3 BAs,"[{'bedroom_type': '3 Beds', 'price': '$2,150'}]",15447 Pomona Rincon Rd,"Chino Hills, CA 91709",,https://www.apartments.com/15447-pomona-rincon-rd-chino-hills-ca/sg29vg7/,"1,370","1,370 Sq Ft",Chino Hills,,Townhomes,CA
,"$2,050",,,,Available Now,3 BAs,"[{'bedroom_type': '2 Beds', 'price': '$2,050'}]",6967 Vining St,"Chino, CA 91710",,https://www.apartments.com/6967-vining-st-chino-ca/9y0ntk7/,"1,380","1,380 Sq Ft",Chino,,Townhomes,CA
,"$2,350",,,,Available Now,3 BAs,"[{'bedroom_type': '2 Beds', 'price': '$2,350'}]",6 Pso Del Sol,"Rancho Santa Margarita, CA 92688",,https://www.apartments.com/6-pso-del-sol-rancho-santa-margarita-ca/2gch3h9/,"1,231","1,231 Sq Ft",Rancho Santa Margarita,,Townhomes,CA
,,"$2,800",,,Available Now,2 BAs,"[{'bedroom_type': '3 Beds', 'price': '$2,800'}]",41 Montana Del Lago Dr,"Rancho Santa Margarita, CA 92688",,https://www.apartments.com/41-montana-del-lago-dr-rancho-santa-margarita-ca/kz4m379/,"1,451","1,451 Sq Ft",Rancho Santa Margarita,,Townhomes,CA
,,"$3,100",,,Available Now,2 BAs,"[{'bedroom_type': '3 Beds', 'price': '$3,100'}]",1 Driftwood,"Irvine, CA 92604",,https://www.apartments.com/1-driftwood-irvine-ca/ynlx7vr/,"1,500","1,500 Sq Ft",Irvine,,Townhomes,CA
,,"$3,000",,,Available Now,3 BAs,"[{'bedroom_type': '3 Beds', 'price': '$3,000'}]",5428 Las Virgenes Rd,"Calabasas, CA 91302",,https://www.apartments.com/5428-las-virgenes-rd-calabasas-ca/yg66evr/,"1,595","1,595 Sq Ft",Calabasas,,Townhomes,CA
,,"$3,800",,,Available Now,3 BAs,"[{'bedroom_type': '3 Beds', 'price': '$3,800'}]",121 Stage,"Irvine, CA 92618",,https://www.apartments.com/121-stage-irvine-ca/d9egghk/,"2,055","2,055 Sq Ft",Irvine,,Townhomes,CA
,"$1,295",,,,Available Now,1 BA,"[{'bedroom_type': '2 Beds', 'price': '$1,295'}]",2655 Taylor Rd,"San Bernardino, CA 92404",,https://www.apartments.com/2655-taylor-rd-san-bernardino-ca/zy9m6fz/,966,966 Sq Ft,San Bernardino,,Townhomes,CA
,"$3,050",,,,Available Now,3 BAs,"[{'bedroom_type': '2 Beds', 'price': '$3,050'}]",260 Novel,"Irvine, CA 92618",,https://www.apartments.com/260-novel-irvine-ca/m6n2p8j/,"1,500","1,500 Sq Ft",Irvine,,Townhomes,CA
,,"$2,400",,,Available Now,3 BAs,"[{'bedroom_type': '3 Beds', 'price': '$2,400'}]",12576 Montaivo Ln,"Eastvale, CA 91752",,https://www.apartments.com/12576-montaivo-ln-eastvale-ca/b9q7xkc/,"2,079","2,079 Sq Ft",Eastvale,,Townhomes,CA
,,,"$3,595",,Available Now,4 BAs,"[{'bedroom_type': '4 Beds', 'price': '$3,595'}]",18027 Burke Ln,"Yorba Linda, CA 92886",,https://www.apartments.com/18027-burke-ln-yorba-linda-ca/fk8y5nr/,"2,067","2,067 Sq Ft",Yorba Linda,,Townhomes,CA
$975,,,,,Available Now,1 BA,"[{'bedroom_type': '1 Bed', 'price': '$975'}]",13700 Quinta Way,"Desert Hot Springs, CA 92240",,https://www.apartments.com/13700-quinta-way-desert-hot-springs-ca/198j0m7/,700,700 Sq Ft,Desert Hot Springs,,Townhomes,CA
