Price,Full_address,Street,City,State,Zip_code,Bed,Bath,Square_Feet,Lot,Lot_conversion_to_sqft,House_type,Year_build,Parking,HOA,Zestimate,Rent_zestimate,Zillow_price/sqft,House_website
"$562,900","28212 Sorrento UNIT 90, Laguna Niguel, CA 92677",28212 Sorrento UNIT 90,LagunaNiguel,CA,92677,3,2,"1,171",null,null,MultiFamily,1984,1 Garage space,$452 monthly,"$576,300","$2,765/mo",$481,https://www.zillow.com/homedetails/28212-Sorrento-UNIT-90-Laguna-Niguel-CA-92677/25761249_zpid/
"$650,000","852 Lakeview Ave, South Lake Tahoe, CA 96150",852 Lakeview Ave,SouthLakeTahoe,CA,96150,9,6,"3,016","8,276 sqft",8276.0,Quadruplex,1939,4 Parking spaces,null,"$650,000","$3,869/mo",$216,https://www.zillow.com/homedetails/852-Lakeview-Ave-South-Lake-Tahoe-CA-96150/83901779_zpid/
"$300,000","2045 S 5th St, Fresno, CA 93702",2045 S 5th St,Fresno,CA,93702,4,2,"1,800","6,351 sqft",6351.0,MultiFamily,1960,2 Parking spaces,null,"$304,545","$1,814/mo",$167,https://www.zillow.com/homedetails/2045-S-5th-St-Fresno-CA-93702/2110718807_zpid/
"$299,000","1269 Citrus Ave, Chico, CA 95926",1269 Citrus Ave,Chico,CA,95926,3,3,"1,710","9,583 sqft",9583.0,MultiFamily,1905,4 Parking spaces,null,"$308,010","$2,011/mo",$175,https://www.zillow.com/homedetails/1269-Citrus-Ave-Chico-CA-95926/18214172_zpid/
"$550,000","475 Wyoming St, Pasadena, CA 91103",475 Wyoming St,Pasadena,CA,91103,--,--,--,"8,251 sqft",8251.0,Multi Family,1910,Driveway,null,"$610,500","$3,899/mo",null,https://www.zillow.com/homedetails/475-Wyoming-St-Pasadena-CA-91103/20907787_zpid/
"$1,395,000","27 Crescent Ave, Sausalito, CA 94965",27 Crescent Ave,Sausalito,CA,94965,3,2,"1,552","6,651 sqft",6651.0,Duplex,1949,1 Open Parking space,null,null,null,$899,https://www.zillow.com/homedetails/27-Crescent-Ave-Sausalito-CA-94965/2072146712_zpid/
"$495,000","3969 Becky Ct, Carmichael, CA 95608",3969 Becky Ct,Carmichael,CA,95608,4,2,"1,764",0.31 Acres,13503.6,Duplex,1963,2 Attached Garage spaces,null,"$504,400","$1,813/mo",$281,https://www.zillow.com/homedetails/3969-Becky-Ct-Carmichael-CA-95608/26069062_zpid/
"$345,000","3546 Treleaven Ct, Antelope, CA 95843",3546 Treleaven Ct,Antelope,CA,95843,2,2,940,"4,077 sqft",4077.0,MultiFamily,1981,2 Covered Parking spaces,null,"$373,138","$1,550/mo",$367,https://www.zillow.com/homedetails/3546-Treleaven-Ct-Antelope-CA-95843/25963525_zpid/
"$549,900","144 Clearbrook #19, Irvine, CA 92614",144 Clearbrook #19,Irvine,CA,92614,2,2,970,null,null,MultiFamily,1980,1 Carport space,$432 monthly,"$572,200","$2,400/mo",$567,https://www.zillow.com/homedetails/144-Clearbrook-19-Irvine-CA-92614/25752045_zpid/
"$562,900","28212 Sorrento UNIT 90, Laguna Niguel, CA 92677",28212 Sorrento UNIT 90,LagunaNiguel,CA,92677,3,2,"1,171",null,null,MultiFamily,1984,1 Garage space,$452 monthly,"$576,300","$2,765/mo",$481,https://www.zillow.com/homedetails/28212-Sorrento-UNIT-90-Laguna-Niguel-CA-92677/25761249_zpid/
"$650,000","852 Lakeview Ave, South Lake Tahoe, CA 96150",852 Lakeview Ave,SouthLakeTahoe,CA,96150,9,6,"3,016","8,276 sqft",8276.0,Quadruplex,1939,4 Parking spaces,null,"$650,000","$3,869/mo",$216,https://www.zillow.com/homedetails/852-Lakeview-Ave-South-Lake-Tahoe-CA-96150/83901779_zpid/
"$300,000","2045 S 5th St, Fresno, CA 93702",2045 S 5th St,Fresno,CA,93702,4,2,"1,800","6,351 sqft",6351.0,MultiFamily,1960,2 Parking spaces,null,"$304,545","$1,814/mo",$167,https://www.zillow.com/homedetails/2045-S-5th-St-Fresno-CA-93702/2110718807_zpid/
"$299,000","1269 Citrus Ave, Chico, CA 95926",1269 Citrus Ave,Chico,CA,95926,3,3,"1,710","9,583 sqft",9583.0,MultiFamily,1905,4 Parking spaces,null,"$308,010","$2,011/mo",$175,https://www.zillow.com/homedetails/1269-Citrus-Ave-Chico-CA-95926/18214172_zpid/
"$550,000","475 Wyoming St, Pasadena, CA 91103",475 Wyoming St,Pasadena,CA,91103,--,--,--,"8,251 sqft",8251.0,Multi Family,1910,Driveway,null,"$610,500","$3,899/mo",null,https://www.zillow.com/homedetails/475-Wyoming-St-Pasadena-CA-91103/20907787_zpid/
"$1,395,000","27 Crescent Ave, Sausalito, CA 94965",27 Crescent Ave,Sausalito,CA,94965,3,2,"1,552","6,651 sqft",6651.0,Duplex,1949,1 Open Parking space,null,null,null,$899,https://www.zillow.com/homedetails/27-Crescent-Ave-Sausalito-CA-94965/2072146712_zpid/
"$495,000","3969 Becky Ct, Carmichael, CA 95608",3969 Becky Ct,Carmichael,CA,95608,4,2,"1,764",0.31 Acres,13503.6,Duplex,1963,2 Attached Garage spaces,null,"$504,400","$1,813/mo",$281,https://www.zillow.com/homedetails/3969-Becky-Ct-Carmichael-CA-95608/26069062_zpid/
"$345,000","3546 Treleaven Ct, Antelope, CA 95843",3546 Treleaven Ct,Antelope,CA,95843,2,2,940,"4,077 sqft",4077.0,MultiFamily,1981,2 Covered Parking spaces,null,"$373,138","$1,550/mo",$367,https://www.zillow.com/homedetails/3546-Treleaven-Ct-Antelope-CA-95843/25963525_zpid/
"$549,900","144 Clearbrook #19, Irvine, CA 92614",144 Clearbrook #19,Irvine,CA,92614,2,2,970,null,null,MultiFamily,1980,1 Carport space,$432 monthly,"$572,200","$2,400/mo",$567,https://www.zillow.com/homedetails/144-Clearbrook-19-Irvine-CA-92614/25752045_zpid/
"$562,900","28212 Sorrento UNIT 90, Laguna Niguel, CA 92677",28212 Sorrento UNIT 90,LagunaNiguel,CA,92677,3,2,"1,171",null,null,MultiFamily,1984,1 Garage space,$452 monthly,"$576,300","$2,765/mo",$481,https://www.zillow.com/homedetails/28212-Sorrento-UNIT-90-Laguna-Niguel-CA-92677/25761249_zpid/
"$650,000","852 Lakeview Ave, South Lake Tahoe, CA 96150",852 Lakeview Ave,SouthLakeTahoe,CA,96150,9,6,"3,016","8,276 sqft",8276.0,Quadruplex,1939,4 Parking spaces,null,"$650,000","$3,869/mo",$216,https://www.zillow.com/homedetails/852-Lakeview-Ave-South-Lake-Tahoe-CA-96150/83901779_zpid/
"$300,000","2045 S 5th St, Fresno, CA 93702",2045 S 5th St,Fresno,CA,93702,4,2,"1,800","6,351 sqft",6351.0,MultiFamily,1960,2 Parking spaces,null,"$304,545","$1,814/mo",$167,https://www.zillow.com/homedetails/2045-S-5th-St-Fresno-CA-93702/2110718807_zpid/
"$299,000","1269 Citrus Ave, Chico, CA 95926",1269 Citrus Ave,Chico,CA,95926,3,3,"1,710","9,583 sqft",9583.0,MultiFamily,1905,4 Parking spaces,null,"$308,010","$2,011/mo",$175,https://www.zillow.com/homedetails/1269-Citrus-Ave-Chico-CA-95926/18214172_zpid/
"$550,000","475 Wyoming St, Pasadena, CA 91103",475 Wyoming St,Pasadena,CA,91103,--,--,--,"8,251 sqft",8251.0,Multi Family,1910,Driveway,null,"$610,500","$3,899/mo",null,https://www.zillow.com/homedetails/475-Wyoming-St-Pasadena-CA-91103/20907787_zpid/
"$1,395,000","27 Crescent Ave, Sausalito, CA 94965",27 Crescent Ave,Sausalito,CA,94965,3,2,"1,552","6,651 sqft",6651.0,Duplex,1949,1 Open Parking space,null,null,null,$899,https://www.zillow.com/homedetails/27-Crescent-Ave-Sausalito-CA-94965/2072146712_zpid/
"$495,000","3969 Becky Ct, Carmichael, CA 95608",3969 Becky Ct,Carmichael,CA,95608,4,2,"1,764",0.31 Acres,13503.6,Duplex,1963,2 Attached Garage spaces,null,"$504,400","$1,813/mo",$281,https://www.zillow.com/homedetails/3969-Becky-Ct-Carmichael-CA-95608/26069062_zpid/
"$345,000","3546 Treleaven Ct, Antelope, CA 95843",3546 Treleaven Ct,Antelope,CA,95843,2,2,940,"4,077 sqft",4077.0,MultiFamily,1981,2 Covered Parking spaces,null,"$373,138","$1,550/mo",$367,https://www.zillow.com/homedetails/3546-Treleaven-Ct-Antelope-CA-95843/25963525_zpid/
"$549,900","144 Clearbrook #19, Irvine, CA 92614",144 Clearbrook #19,Irvine,CA,92614,2,2,970,null,null,MultiFamily,1980,1 Carport space,$432 monthly,"$572,200","$2,400/mo",$567,https://www.zillow.com/homedetails/144-Clearbrook-19-Irvine-CA-92614/25752045_zpid/
"$562,900","28212 Sorrento UNIT 90, Laguna Niguel, CA 92677",28212 Sorrento UNIT 90,LagunaNiguel,CA,92677,3,2,"1,171",null,null,MultiFamily,1984,1 Garage space,$452 monthly,"$576,300","$2,765/mo",$481,https://www.zillow.com/homedetails/28212-Sorrento-UNIT-90-Laguna-Niguel-CA-92677/25761249_zpid/
"$650,000","852 Lakeview Ave, South Lake Tahoe, CA 96150",852 Lakeview Ave,SouthLakeTahoe,CA,96150,9,6,"3,016","8,276 sqft",8276.0,Quadruplex,1939,4 Parking spaces,null,"$650,000","$3,869/mo",$216,https://www.zillow.com/homedetails/852-Lakeview-Ave-South-Lake-Tahoe-CA-96150/83901779_zpid/
"$300,000","2045 S 5th St, Fresno, CA 93702",2045 S 5th St,Fresno,CA,93702,4,2,"1,800","6,351 sqft",6351.0,MultiFamily,1960,2 Parking spaces,null,"$304,545","$1,814/mo",$167,https://www.zillow.com/homedetails/2045-S-5th-St-Fresno-CA-93702/2110718807_zpid/
"$299,000","1269 Citrus Ave, Chico, CA 95926",1269 Citrus Ave,Chico,CA,95926,3,3,"1,710","9,583 sqft",9583.0,MultiFamily,1905,4 Parking spaces,null,"$308,010","$2,011/mo",$175,https://www.zillow.com/homedetails/1269-Citrus-Ave-Chico-CA-95926/18214172_zpid/
"$550,000","475 Wyoming St, Pasadena, CA 91103",475 Wyoming St,Pasadena,CA,91103,--,--,--,"8,251 sqft",8251.0,Multi Family,1910,Driveway,null,"$610,500","$3,899/mo",null,https://www.zillow.com/homedetails/475-Wyoming-St-Pasadena-CA-91103/20907787_zpid/
"$1,395,000","27 Crescent Ave, Sausalito, CA 94965",27 Crescent Ave,Sausalito,CA,94965,3,2,"1,552","6,651 sqft",6651.0,Duplex,1949,1 Open Parking space,null,null,null,$899,https://www.zillow.com/homedetails/27-Crescent-Ave-Sausalito-CA-94965/2072146712_zpid/
"$495,000","3969 Becky Ct, Carmichael, CA 95608",3969 Becky Ct,Carmichael,CA,95608,4,2,"1,764",0.31 Acres,13503.6,Duplex,1963,2 Attached Garage spaces,null,"$504,400","$1,813/mo",$281,https://www.zillow.com/homedetails/3969-Becky-Ct-Carmichael-CA-95608/26069062_zpid/
"$345,000","3546 Treleaven Ct, Antelope, CA 95843",3546 Treleaven Ct,Antelope,CA,95843,2,2,940,"4,077 sqft",4077.0,MultiFamily,1981,2 Covered Parking spaces,null,"$373,138","$1,550/mo",$367,https://www.zillow.com/homedetails/3546-Treleaven-Ct-Antelope-CA-95843/25963525_zpid/
"$549,900","144 Clearbrook #19, Irvine, CA 92614",144 Clearbrook #19,Irvine,CA,92614,2,2,970,null,null,MultiFamily,1980,1 Carport space,$432 monthly,"$572,200","$2,400/mo",$567,https://www.zillow.com/homedetails/144-Clearbrook-19-Irvine-CA-92614/25752045_zpid/
"$562,900","28212 Sorrento UNIT 90, Laguna Niguel, CA 92677",28212 Sorrento UNIT 90,LagunaNiguel,CA,92677,3,2,"1,171",null,null,MultiFamily,1984,1 Garage space,$452 monthly,"$576,300","$2,765/mo",$481,https://www.zillow.com/homedetails/28212-Sorrento-UNIT-90-Laguna-Niguel-CA-92677/25761249_zpid/
"$650,000","852 Lakeview Ave, South Lake Tahoe, CA 96150",852 Lakeview Ave,SouthLakeTahoe,CA,96150,9,6,"3,016","8,276 sqft",8276.0,Quadruplex,1939,4 Parking spaces,null,"$650,000","$3,869/mo",$216,https://www.zillow.com/homedetails/852-Lakeview-Ave-South-Lake-Tahoe-CA-96150/83901779_zpid/
"$300,000","2045 S 5th St, Fresno, CA 93702",2045 S 5th St,Fresno,CA,93702,4,2,"1,800","6,351 sqft",6351.0,MultiFamily,1960,2 Parking spaces,null,"$304,545","$1,814/mo",$167,https://www.zillow.com/homedetails/2045-S-5th-St-Fresno-CA-93702/2110718807_zpid/
"$299,000","1269 Citrus Ave, Chico, CA 95926",1269 Citrus Ave,Chico,CA,95926,3,3,"1,710","9,583 sqft",9583.0,MultiFamily,1905,4 Parking spaces,null,"$308,010","$2,011/mo",$175,https://www.zillow.com/homedetails/1269-Citrus-Ave-Chico-CA-95926/18214172_zpid/
"$550,000","475 Wyoming St, Pasadena, CA 91103",475 Wyoming St,Pasadena,CA,91103,--,--,--,"8,251 sqft",8251.0,Multi Family,1910,Driveway,null,"$610,500","$3,899/mo",null,https://www.zillow.com/homedetails/475-Wyoming-St-Pasadena-CA-91103/20907787_zpid/
"$1,395,000","27 Crescent Ave, Sausalito, CA 94965",27 Crescent Ave,Sausalito,CA,94965,3,2,"1,552","6,651 sqft",6651.0,Duplex,1949,1 Open Parking space,null,null,null,$899,https://www.zillow.com/homedetails/27-Crescent-Ave-Sausalito-CA-94965/2072146712_zpid/
"$495,000","3969 Becky Ct, Carmichael, CA 95608",3969 Becky Ct,Carmichael,CA,95608,4,2,"1,764",0.31 Acres,13503.6,Duplex,1963,2 Attached Garage spaces,null,"$504,400","$1,813/mo",$281,https://www.zillow.com/homedetails/3969-Becky-Ct-Carmichael-CA-95608/26069062_zpid/
"$345,000","3546 Treleaven Ct, Antelope, CA 95843",3546 Treleaven Ct,Antelope,CA,95843,2,2,940,"4,077 sqft",4077.0,MultiFamily,1981,2 Covered Parking spaces,null,"$373,138","$1,550/mo",$367,https://www.zillow.com/homedetails/3546-Treleaven-Ct-Antelope-CA-95843/25963525_zpid/
