Price,Full_address,Street,City,State,Zip_code,Bed,Bath,Square_Feet,Lot,Lot_conversion_to_sqft,House_type,Year_build,Parking,HOA,Zestimate,Rent_zestimate,Zillow_price/sqft,House_website
"$685,000","8561 Golden Ridge Rd, Lakeside, CA 92040",8561 Golden Ridge Rd,Lakeside,CA,92040,3,2,"1,664",0.36 Acres,15681.6,Single Family Residence,1978,2 Attached Garage spaces,null,"$720,900","$3,195/mo",$412,https://www.zillow.com/homedetails/8561-Golden-Ridge-Rd-Lakeside-CA-92040/16888815_zpid/
"$245,000","1743 Harrison Ave, Hanford, CA 93230",1743 Harrison Ave,Hanford,CA,93230,3,2,"1,095","6,181 sqft",6181.0,SingleFamily,1988,Garage - Attached,null,"$207,800","$1,329/mo",$224,https://www.zillow.com/homedetails/1743-Harrison-Ave-Hanford-CA-93230/19064917_zpid/
"$350,000","8377 Old Ranch Rd, Orangevale, CA 95662",8377 Old Ranch Rd,Orangevale,CA,95662,3,2,"1,296","6,455 sqft",6455.0,SingleFamily,1979,2 Covered Parking spaces,null,"$365,430","$2,250/mo",$270,https://www.zillow.com/homedetails/8377-Old-Ranch-Rd-Orangevale-CA-95662/26071441_zpid/
"$275,000","185 N Kelly Dr, Dinuba, CA 93618",185 N Kelly Dr,Dinuba,CA,93618,3,2,"1,429","6,751 sqft",6751.0,SingleFamily,1991,1 Parking space,null,"$295,346","$1,641/mo",$192,https://www.zillow.com/homedetails/185-N-Kelly-Dr-Dinuba-CA-93618/16216974_zpid/
"$749,888","6414 Sunny Meadow Ln, Chino Hills, CA 91709",6414 Sunny Meadow Ln,ChinoHills,CA,91709,4,3,"2,009","4,000 sqft",4000.0,Single Family Residence,1988,2 Attached Garage spaces,null,"$780,900","$3,140/mo",$373,https://www.zillow.com/homedetails/6414-Sunny-Meadow-Ln-Chino-Hills-CA-91709/17562730_zpid/
"$836,900","1415 Livingston St, Chula Vista, CA 91913",1415 Livingston St,ChulaVista,CA,91913,4,3,"1,952","5,227 sqft",5227.0,Single Family Residence,2001,2 Garage spaces,$91 monthly,"$857,100","$3,534/mo",$429,https://www.zillow.com/homedetails/1415-Livingston-St-Chula-Vista-CA-91913/51081076_zpid/
"$325,000","29290 Alpine Dr, Cold Springs, CA 95335",29290 Alpine Dr,ColdSprings,CA,95335,3,2,"1,224",0.25 Acres,10890.0,SingleFamily,1970,4 Parking spaces,null,null,null,$266,https://www.zillow.com/homedetails/29290-Alpine-Dr-Cold-Springs-CA-95335/16188180_zpid/
"$1,350,000","58 Fire Thorn, Irvine, CA 92620",58 Fire Thorn,Irvine,CA,92620,4,3,"2,514","4,487 sqft",4487.0,Single Family Residence,2006,2 Attached Garage spaces,$162 monthly,"$1,381,200","$4,740/mo",$537,https://www.zillow.com/homedetails/58-Fire-Thorn-Irvine-CA-92620/63114431_zpid/
"$1,899,000","19118 Merion Dr, Porter Ranch, CA 91326",19118 Merion Dr,PorterRanch,CA,91326,4,3,"3,726",0.30 Acres,13068.0,Single Family Residence,1973,No Data,null,"$1,331,500","$5,949/mo",$510,https://www.zillow.com/homedetails/19118-Merion-Dr-Porter-Ranch-CA-91326/20200565_zpid/
"$895,000","74111 Setting Sun Trl, Palm Desert, CA 92260",74111 Setting Sun Trl,PalmDesert,CA,92260,3,2,"1,964","10,454 sqft",10454.0,Single Family Residence,1961,2 Carport spaces,null,"$895,003","$4,603/mo",$456,https://www.zillow.com/homedetails/74111-Setting-Sun-Trl-Palm-Desert-CA-92260/18079929_zpid/
"$649,000","1741 Alta Vista Dr, Vista, CA 92084",1741 Alta Vista Dr,Vista,CA,92084,2,2,"1,358",0.27 Acres,11761.2,Detached,1949,4 Open Parking spaces,null,"$671,400","$2,666/mo",$478,https://www.zillow.com/homedetails/1741-Alta-Vista-Dr-Vista-CA-92084/16633705_zpid/
"$295,000","14350 Flathead Rd, Apple Valley, CA 92307",14350 Flathead Rd,AppleValley,CA,92307,3,2,"1,356",1 Acres,43560.0,Single Family Residence,1985,2 Attached Garage spaces,null,"$305,600","$1,669/mo",$218,https://www.zillow.com/homedetails/14350-Flathead-Rd-Apple-Valley-CA-92307/17464930_zpid/
"$199,900","13488 Delta Rd, Santa Margarita, CA 93453",13488 Delta Rd,SantaMargarita,CA,93453,3,2,"1,285",2.50 Acres,108900.0,Single Family Residence,1985,No Data,null,"$390,600","$2,400/mo",$156,https://www.zillow.com/homedetails/13488-Delta-Rd-Santa-Margarita-CA-93453/15451282_zpid/
"$85,000","85 Barton Flats Trl, Angelus Oaks, CA 92305",85 Barton Flats Trl,AngelusOaks,CA,92305,3,1,758,"1,000 sqft",1000.0,Single Family Residence,1938,No Data,null,"$85,000","$1,669/mo",$112,https://www.zillow.com/homedetails/85-Barton-Flats-Trl-Angelus-Oaks-CA-92305/299166536_zpid/
"$275,000","780 Birch St, Brawley, CA 92227",780 Birch St,Brawley,CA,92227,3,2,"1,254","8,576 sqft",8576.0,SingleFamily,1997,2 Parking spaces,null,"$269,600","$1,399/mo",$219,https://www.zillow.com/homedetails/780-Birch-St-Brawley-CA-92227/18857635_zpid/
"$465,000","15422 Halinor St, Hesperia, CA 92345",15422 Halinor St,Hesperia,CA,92345,4,3,"2,100",0.48 Acres,20908.8,Single Family Residence,2020,3 Attached Garage spaces,null,"$473,600","$2,422/mo",$221,https://www.zillow.com/homedetails/15422-Halinor-St-Hesperia-CA-92345/2080550688_zpid/
"$745,500","18936 Nearview Dr, Santa Clarita, CA 91351",18936 Nearview Dr,SantaClarita,CA,91351,3,2,"1,628","7,184 sqft",7184.0,Single Family Residence,1967,2 Garage spaces,null,"$784,950","$3,300/mo",$458,https://www.zillow.com/homedetails/18936-Nearview-Dr-Santa-Clarita-CA-91351/20186281_zpid/
"$945,000","1624 Grant St, Calistoga, CA 94515",1624 Grant St,Calistoga,CA,94515,3,3,"1,626","7,841 sqft",7841.0,Single Family Residence,1950,1 Carport space,null,"$954,600","$5,000/mo",$581,https://www.zillow.com/homedetails/1624-Grant-St-Calistoga-CA-94515/19400810_zpid/
"$599,999","888 Saint James Dr, Corona, CA 92882",888 Saint James Dr,Corona,CA,92882,4,3,"1,747","5,227 sqft",5227.0,Single Family Residence,1998,2 Attached Garage spaces,$65 monthly,"$628,900","$2,635/mo",$343,https://www.zillow.com/homedetails/888-Saint-James-Dr-Corona-CA-92882/17778311_zpid/
"$399,000","143 Garretson Ave, Rodeo, CA 94572",143 Garretson Ave,Rodeo,CA,94572,1,1,953,"5,000 sqft",5000.0,Detached,1920,1 Garage space,null,"$423,800","$2,159/mo",$419,https://www.zillow.com/homedetails/143-Garretson-Ave-Rodeo-CA-94572/18481562_zpid/
"$830,000","23542 Treviso, Laguna Hills, CA 92653",23542 Treviso,LagunaHills,CA,92653,3,2,"1,340","5,930 sqft",5930.0,Single Family Residence,1971,2 Attached Garage spaces,null,"$857,400","$3,366/mo",$619,https://www.zillow.com/homedetails/23542-Treviso-Laguna-Hills-CA-92653/25534580_zpid/
"$785,000","10355 Dolan Ave, Downey, CA 90241",10355 Dolan Ave,Downey,CA,90241,4,3,"1,856","9,273 sqft",9273.0,Single Family Residence,1938,2 Garage spaces,null,"$808,200","$3,469/mo",$423,https://www.zillow.com/homedetails/10355-Dolan-Ave-Downey-CA-90241/21050338_zpid/
"$507,900","11031 International Dr, Rancho Cordova, CA 95670",11031 International Dr,RanchoCordova,CA,95670,3,3,"1,374","2,422 sqft",2422.0,Other,2007,2 Garage spaces,$30 monthly,"$529,285","$2,195/mo",$370,https://www.zillow.com/homedetails/11031-International-Dr-Rancho-Cordova-CA-95670/79525493_zpid/
"$515,000","1172 Araquipa Ct, Vacaville, CA 95687",1172 Araquipa Ct,Vacaville,CA,95687,3,2,"1,433","5,844 sqft",5844.0,Detached,1992,2 Attached Garage spaces,null,"$544,600","$2,849/mo",$359,https://www.zillow.com/homedetails/1172-Araquipa-Ct-Vacaville-CA-95687/15705772_zpid/
"$399,000","9626 Theresa Cir, Stockton, CA 95209",9626 Theresa Cir,Stockton,CA,95209,3,2,"1,592","3,850 sqft",3850.0,SingleFamily,2003,2 Covered Parking spaces,$105 monthly,"$426,547","$2,394/mo",$251,https://www.zillow.com/homedetails/9626-Theresa-Cir-Stockton-CA-95209/58723597_zpid/
"$295,000","26152 Buckhorn Ln, Pioneer, CA 95666",26152 Buckhorn Ln,Pioneer,CA,95666,1,2,"1,007",1.09 Acres,47480.4,SingleFamily,1963,2 Covered Parking spaces,null,"$292,095","$1,518/mo",$293,https://www.zillow.com/homedetails/26152-Buckhorn-Ln-Pioneer-CA-95666/18203413_zpid/
"$319,000","5240 Twyla Rd, Anderson, CA 96007",5240 Twyla Rd,Anderson,CA,96007,3,2,"1,560",3 Acres,130680.0,SingleFamily,1989,2 Parking spaces,null,"$324,700","$1,749/mo",$204,https://www.zillow.com/homedetails/5240-Twyla-Rd-Anderson-CA-96007/15248143_zpid/
"$424,000","433 Brock Rd, Nevada City, CA 95959",433 Brock Rd,NevadaCity,CA,95959,3,2,"1,617",0.34 Acres,14810.4,SingleFamily,1959,4 Covered Parking spaces,null,"$440,000","$2,536/mo",$262,https://www.zillow.com/homedetails/433-Brock-Rd-Nevada-City-CA-95959/19426060_zpid/
"$365,000","16643 Canal Way, Madera, CA 93638",16643 Canal Way,Madera,CA,93638,5,3,"2,205",0.35 Acres,15246.0,SingleFamily,1980,2 Parking spaces,null,"$371,460","$1,703/mo",$166,https://www.zillow.com/homedetails/16643-Canal-Way-Madera-CA-93638/19132004_zpid/
"$379,950","1913 Sunrise Ave, Modesto, CA 95350",1913 Sunrise Ave,Modesto,CA,95350,3,2,"1,247","6,198 sqft",6198.0,SingleFamily,1959,2 Covered Parking spaces,null,"$405,600","$1,725/mo",$305,https://www.zillow.com/homedetails/1913-Sunrise-Ave-Modesto-CA-95350/16075049_zpid/
"$249,000","4220 Rancho Sequoia Dr, Alderpoint, CA 95511",4220 Rancho Sequoia Dr,Alderpoint,CA,95511,2,1,"1,152",10 Acres,435600.0,Single Family Residence,2009,2 Attached Garage spaces,null,"$244,900","$1,464/mo",$216,https://www.zillow.com/homedetails/4220-Rancho-Sequoia-Dr-Alderpoint-CA-95511/122165376_zpid/
"$275,000","3350 M St APT 8, Merced, CA 95348",3350 M St APT 8,Merced,CA,95348,3,3,"1,355","1,063 sqft",1063.0,Single Family Residence,1982,2 Attached Garage spaces,$310 monthly,"$268,000","$1,749/mo",$203,https://www.zillow.com/homedetails/3350-M-St-APT-8-Merced-CA-95348/19194423_zpid/
"$4,995,000","729 N Kilkea Dr, Los Angeles, CA 90046",729 N Kilkea Dr,LosAngeles,CA,90046,5,6,"5,235","6,550 sqft",6550.0,Single Family Residence,2021,2 Garage spaces,null,"$4,920,569","$16,609/mo",$954,https://www.zillow.com/homedetails/729-N-Kilkea-Dr-Los-Angeles-CA-90046/20786715_zpid/
"$425,000","17841 Nills Way, Jackson, CA 95642",17841 Nills Way,Jackson,CA,95642,3,3,"1,996",1.54 Acres,67082.4,SingleFamily,1988,3 Covered Parking spaces,null,"$420,815","$2,311/mo",$213,https://www.zillow.com/homedetails/17841-Nills-Way-Jackson-CA-95642/18208273_zpid/
"$1,019,900","18451 Delaware St, Huntington Beach, CA 92648",18451 Delaware St,HuntingtonBeach,CA,92648,5,3,"1,883","7,222 sqft",7222.0,Single Family Residence,1964,2 Garage spaces,null,"$1,048,495","$3,650/mo",$542,https://www.zillow.com/homedetails/18451-Delaware-St-Huntington-Beach-CA-92648/25287710_zpid/
"$450,000","2123 Hanscom Dr, South Pasadena, CA 91030",2123 Hanscom Dr,SouthPasadena,CA,91030,3,2,"1,333","3,816 sqft",3816.0,Single Family Residence,2021,2 Garage spaces,null,"$470,488","$2,595/mo",$338,https://www.zillow.com/homedetails/2123-Hanscom-Dr-South-Pasadena-CA-91030/135620128_zpid/
"$525,000","3712 Ahern Dr, Baldwin Park, CA 91706",3712 Ahern Dr,BaldwinPark,CA,91706,3,2,"1,205","4,841 sqft",4841.0,Single Family Residence,1978,2 Attached Garage spaces,null,"$626,100","$2,513/mo",$436,https://www.zillow.com/homedetails/3712-Ahern-Dr-Baldwin-Park-CA-91706/21603036_zpid/
"$459,900","2532 Prosper Rd, Sacramento, CA 95834",2532 Prosper Rd,Sacramento,CA,95834,2,3,"1,065","1,437 sqft",1437.0,Single Family Residence,2016,2 Garage spaces,$150 monthly,"$515,500","$2,093/mo",$432,https://www.zillow.com/homedetails/2532-Prosper-Rd-Sacramento-CA-95834/157720940_zpid/
"$8,495,000","2238 Stradella Rd, Los Angeles, CA 90077",2238 Stradella Rd,LosAngeles,CA,90077,5,6,"6,767",0.33 Acres,14374.8,Single Family Residence,1998,3 Garage spaces,null,"$8,352,064","$22,123/mo","$1,255",https://www.zillow.com/homedetails/2238-Stradella-Rd-Los-Angeles-CA-90077/20530368_zpid/
"$697,000","784 E Rockland Dr, Fresno, CA 93720",784 E Rockland Dr,Fresno,CA,93720,4,3,"2,592","9,313 sqft",9313.0,SingleFamily,1990,2 Parking spaces,$40 monthly,"$697,006","$2,895/mo",$269,https://www.zillow.com/homedetails/784-E-Rockland-Dr-Fresno-CA-93720/18686453_zpid/
"$650,000","3561 E Del Mar Blvd, Pasadena, CA 91107",3561 E Del Mar Blvd,Pasadena,CA,91107,2,1,923,No Data,null,Single Family Residence,1924,1 Garage space,null,"$702,100","$2,449/mo",$704,https://www.zillow.com/homedetails/3561-E-Del-Mar-Blvd-Pasadena-CA-91107/20878735_zpid/
"$299,000","2824 Pinewood Dr, Madera, CA 93637",2824 Pinewood Dr,Madera,CA,93637,4,2,"1,905","7,300 sqft",7300.0,SingleFamily,1980,2 Parking spaces,null,"$308,129","$1,999/mo",$157,https://www.zillow.com/homedetails/2824-Pinewood-Dr-Madera-CA-93637/19122619_zpid/
"$2,795,000","415 N Flores St, Los Angeles, CA 90048",415 N Flores St,LosAngeles,CA,90048,4,4,"2,372","6,501 sqft",6501.0,Single Family Residence,1925,Carport,null,"$2,796,118","$9,376/mo","$1,178",https://www.zillow.com/homedetails/415-N-Flores-St-Los-Angeles-CA-90048/20778745_zpid/
"$385,000","44242 Gingham Ave, Lancaster, CA 93535",44242 Gingham Ave,Lancaster,CA,93535,4,2,"1,282","6,098 sqft",6098.0,Single Family Residence,1969,2 Attached Garage spaces,null,"$405,700","$2,199/mo",$300,https://www.zillow.com/homedetails/44242-Gingham-Ave-Lancaster-CA-93535/20296164_zpid/
"$395,000","3517 Humbug Dr, Anderson, CA 96007",3517 Humbug Dr,Anderson,CA,96007,3,2,"1,478","9,583 sqft",9583.0,SingleFamily,2007,2 Parking spaces,null,"$395,158","$1,749/mo",$267,https://www.zillow.com/homedetails/3517-Humbug-Dr-Anderson-CA-96007/79848426_zpid/
"$480,000","5537 Portola Cir, Rocklin, CA 95677",5537 Portola Cir,Rocklin,CA,95677,3,3,"1,502","6,891 sqft",6891.0,SingleFamily,1973,2 Covered Parking spaces,null,"$505,200","$2,333/mo",$320,https://www.zillow.com/homedetails/5537-Portola-Cir-Rocklin-CA-95677/17658535_zpid/
"$370,000","233 N Cypress Ave, Clovis, CA 93611",233 N Cypress Ave,Clovis,CA,93611,3,2,"1,494","7,000 sqft",7000.0,SingleFamily,1994,2 Parking spaces,null,"$376,074","$2,095/mo",$248,https://www.zillow.com/homedetails/233-N-Cypress-Ave-Clovis-CA-93611/18792950_zpid/
"$250,000","3136 E Duran Ave, Visalia, CA 93292",3136 E Duran Ave,Visalia,CA,93292,3,2,"1,230","9,051 sqft",9051.0,SingleFamily,1964,2 Parking spaces,null,null,null,$203,https://www.zillow.com/homedetails/3136-E-Duran-Ave-Visalia-CA-93292/2069180492_zpid/
"$565,000","8406 N 3rd St, Fresno, CA 93720",8406 N 3rd St,Fresno,CA,93720,4,2,"2,215","10,798 sqft",10798.0,SingleFamily,1985,2 Parking spaces,null,"$578,979","$2,529/mo",$255,https://www.zillow.com/homedetails/8406-N-3rd-St-Fresno-CA-93720/18688355_zpid/
"$1,325,000","117 Harvard Ln, Seal Beach, CA 90740",117 Harvard Ln,SealBeach,CA,90740,5,3,"2,060","5,500 sqft",5500.0,Single Family Residence,1966,2 Garage spaces,null,"$1,347,800","$3,993/mo",$643,https://www.zillow.com/homedetails/117-Harvard-Ln-Seal-Beach-CA-90740/25169000_zpid/
"$395,000","1320 Milhous St, Turlock, CA 95380",1320 Milhous St,Turlock,CA,95380,3,2,"1,240","6,037 sqft",6037.0,SingleFamily,1991,2 Covered Parking spaces,null,"$406,449","$1,849/mo",$319,https://www.zillow.com/homedetails/1320-Milhous-St-Turlock-CA-95380/16013340_zpid/
"$282,000","2817 Back 9 Dr, Borrego Springs, CA 92004",2817 Back 9 Dr,BorregoSprings,CA,92004,3,2,"1,580","6,088 sqft",6088.0,Single Family Residence,2000,2 Attached Garage spaces,null,"$299,000","$2,813/mo",$178,https://www.zillow.com/homedetails/2817-Back-9-Dr-Borrego-Springs-CA-92004/16645324_zpid/
"$799,000","793 Fratis St, Folsom, CA 95630",793 Fratis St,Folsom,CA,95630,4,3,"2,020","9,530 sqft",9530.0,SingleFamily,1999,2 Covered Parking spaces,null,"$840,150","$2,720/mo",$396,https://www.zillow.com/homedetails/793-Fratis-St-Folsom-CA-95630/25884410_zpid/
