Price,Full_address,Street,City,State,Zip_code,Bed,Bath,Square_Feet,Lot,Lot_conversion_to_sqft,House_type,Year_build,Parking,HOA,Zestimate,Rent_zestimate,Zillow_price/sqft,House_website
"$799,000","4316 Marina City Dr, Marina Del Rey, CA 90292",4316 Marina City Dr,MarinaDelRey,CA,90292,2,2,"1,422",null,null,Condo,1972,2 Parking spaces,null,"$702,300","$5,356/mo",$562,https://www.zillow.com/homedetails/4316-Marina-City-Dr-Marina-Del-Rey-CA-90292/250345620_zpid/
"$495,000","5254 Panorama Dr, Lower Lake, CA 95457",5254 Panorama Dr,LowerLake,CA,95457,--,--,--,null,null,Unknown,No Data,0 spaces,null,null,null,null,https://www.zillow.com/homedetails/5254-Panorama-Dr-Lower-Lake-CA-95457/2070282328_zpid/
"$928,000","270 S Arroyo Dr UNIT D, San Gabriel, CA 91776",270 S Arroyo Dr UNIT D,SanGabriel,CA,91776,3,4,"1,790",null,null,Condo,2017,0 spaces,$275 monthly,"$950,930","$3,599/mo",$518,https://www.zillow.com/homedetails/270-S-Arroyo-Dr-UNIT-D-San-Gabriel-CA-91776/302798658_zpid/
"Est. $1,225,200","629 Hartwell Ct, Altadena, CA 91001",629 Hartwell Ct,Altadena,CA,91001,3,3,"2,132",null,null,Condo,1998,Garage - Attached,$298 monthly,null,null,null,https://www.zillow.com/homedetails/629-Hartwell-Ct-Altadena-CA-91001/20923546_zpid/
"$1,020,000","2010 S Beverly Glen Blvd, Los Angeles, CA 90025",2010 S Beverly Glen Blvd,LosAngeles,CA,90025,2,3,"1,313",null,null,Condo,2006,0 spaces,null,"$1,036,200","$3,949/mo",$777,https://www.zillow.com/homedetails/2010-S-Beverly-Glen-Blvd-Los-Angeles-CA-90025/2069600847_zpid/
"$450,000","24725 Sand Wedge Ln, Santa Clarita, CA 91355",24725 Sand Wedge Ln,SantaClarita,CA,91355,2,2,962,null,null,Condo,1973,2 Parking spaces,$284 monthly,"$469,565","$2,385/mo",$468,https://www.zillow.com/homedetails/24725-Sand-Wedge-Ln-Santa-Clarita-CA-91355/20218646_zpid/
"$427,000","19842 Sandpiper Pl, Newhall, CA 91321",19842 Sandpiper Pl,Newhall,CA,91321,3,2,"1,078",null,null,Condo,1988,2 Parking spaces,null,"$452,200","$2,499/mo",$396,https://www.zillow.com/homedetails/19842-Sandpiper-Pl-Newhall-CA-91321/2069933477_zpid/
"$810,000","401 North Ave UNIT 114, San Rafael, CA 94903",401 North Ave UNIT 114,SanRafael,CA,94903,2,2,954,null,null,Condo,2005,2 Parking spaces,$480 monthly,null,null,$849,https://www.zillow.com/homedetails/401-North-Ave-UNIT-114-San-Rafael-CA-94903/2087848480_zpid/
"$1,377,880","1089 Foster Square Ln #204-B09, San Mateo, CA 94404",1089 Foster Square Ln #204-B09,SanMateo,CA,94404,2,2,"1,615",null,null,Condo,2021,2 Parking spaces,null,null,null,$853,https://www.zillow.com/homedetails/1089-Foster-Square-Ln-204-B09-San-Mateo-CA-94404/2069516136_zpid/
"$1,387,880","1089 Foster Square Ln #304-B09, San Mateo, CA 94404",1089 Foster Square Ln #304-B09,SanMateo,CA,94404,2,2,"1,615",null,null,Condo,2021,2 Parking spaces,null,null,null,$859,https://www.zillow.com/homedetails/1089-Foster-Square-Ln-304-B09-San-Mateo-CA-94404/2069516137_zpid/
"Est. $345,400","8990 19th St APT 411, Rancho Cucamonga, CA 91701",8990 19th St APT 411,RanchoCucamonga,CA,91701,2,2,925,null,null,Condo,1981,1 Parking space,$280 monthly,null,null,null,https://www.zillow.com/homedetails/8990-19th-St-APT-411-Rancho-Cucamonga-CA-91701/17288273_zpid/
"$1,387,880","779 Eppleton Ln #204-B08, San Mateo, CA 94404",779 Eppleton Ln #204-B08,SanMateo,CA,94404,2,2,"1,615",null,null,Condo,2021,2 Parking spaces,null,null,null,$859,https://www.zillow.com/homedetails/779-Eppleton-Ln-204-B08-San-Mateo-CA-94404/2069516135_zpid/
"Est. $447,000","2516 W Macarthur Blvd UNIT C, Santa Ana, CA 92704",2516 W Macarthur Blvd UNIT C,SantaAna,CA,92704,1,--,793,null,null,Condo,1980,Carport,$399 monthly,null,null,null,https://www.zillow.com/homedetails/2516-W-Macarthur-Blvd-UNIT-C-Santa-Ana-CA-92704/25669590_zpid/
"$550,000","1230 Horn Ave APT 522, West Hollywood, CA 90069",1230 Horn Ave APT 522,WestHollywood,CA,90069,1,1,797,null,null,Condo,1974,0 spaces,$640 monthly,"$565,789","$3,374/mo",$690,https://www.zillow.com/homedetails/1230-Horn-Ave-APT-522-West-Hollywood-CA-90069/20798891_zpid/
"$560,000","21650 Burbank Blvd, Woodland Hills, CA 91367",21650 Burbank Blvd,WoodlandHills,CA,91367,2,--,"1,229",null,null,Condo,1981,Garage - Attached,$813 monthly,"$592,816","$2,878/mo",$456,https://www.zillow.com/homedetails/21650-Burbank-Blvd-Woodland-Hills-CA-91367/19928825_zpid/
"$1,098,105","45298 Tom Blalock St #206, Fremont, CA 94539",45298 Tom Blalock St #206,Fremont,CA,94539,2,3,"1,786",null,null,Condo,2021,2 Parking spaces,null,null,null,$615,https://www.zillow.com/homedetails/45298-Tom-Blalock-St-206-Fremont-CA-94539/2070082736_zpid/
"$1,579,995","45349 Tom Blalock St #101, Fremont, CA 94539",45349 Tom Blalock St #101,Fremont,CA,94539,4,4,"2,460",null,null,Condo,No Data,2 Parking spaces,null,null,null,$642,https://www.zillow.com/homedetails/45349-Tom-Blalock-St-101-Fremont-CA-94539/2069329102_zpid/
"$395,900","2825 S Fairview St UNIT F, Santa Ana, CA 92704",2825 S Fairview St UNIT F,SantaAna,CA,92704,2,2,796,null,null,Condominium,1974,No Data,$299 monthly,"$406,100","$2,135/mo",$497,https://www.zillow.com/homedetails/2825-S-Fairview-St-UNIT-F-Santa-Ana-CA-92704/25673931_zpid/
"$728,000","10 Partridge Ln, Aliso Viejo, CA 92656",10 Partridge Ln,AlisoViejo,CA,92656,3,3,"1,400",null,null,Condominium,1995,2 Parking spaces,$408 monthly,"$761,956","$3,234/mo",$520,https://www.zillow.com/homedetails/10-Partridge-Ln-Aliso-Viejo-CA-92656/25761780_zpid/
"$635,000","7758 Caminito Monarca UNIT 106, Carlsbad, CA 92009",7758 Caminito Monarca UNIT 106,Carlsbad,CA,92009,2,3,"1,200",null,null,Condominium,1990,1 Garage space,$390 monthly,"$624,000","$2,799/mo",$529,https://www.zillow.com/homedetails/7758-Caminito-Monarca-UNIT-106-Carlsbad-CA-92009/16661398_zpid/
"$451,200","20000 Plum Canyon Rd UNIT 1726, Santa Clarita, CA 91350",20000 Plum Canyon Rd UNIT 1726,SantaClarita,CA,91350,2,2,"1,001",null,null,Condominium,2001,1 Parking space,$298 monthly,"$466,574","$2,432/mo",$451,https://www.zillow.com/homedetails/20000-Plum-Canyon-Rd-UNIT-1726-Santa-Clarita-CA-91350/63788552_zpid/
"$448,900","15214 S Raymond Ave APT 102, Gardena, CA 90247",15214 S Raymond Ave APT 102,Gardena,CA,90247,2,2,"1,045",null,null,Condominium,1978,2 Carport spaces,$290 monthly,"$461,800","$2,589/mo",$430,https://www.zillow.com/homedetails/15214-S-Raymond-Ave-APT-102-Gardena-CA-90247/20984325_zpid/
"$511,300","11124 Burbank Blvd APT 303, North Hollywood, CA 91601",11124 Burbank Blvd APT 303,NorthHollywood,CA,91601,2,2,"1,040",null,null,Condominium,2005,2 Parking spaces,$351 monthly,"$524,382","$2,600/mo",$492,https://www.zillow.com/homedetails/11124-Burbank-Blvd-APT-303-North-Hollywood-CA-91601/68985542_zpid/
"$674,900","20342 Bridgeside Ln UNIT 204, Huntington Beach, CA 92646",20342 Bridgeside Ln UNIT 204,HuntingtonBeach,CA,92646,2,2,"1,104",null,null,Condominium,1987,1 Parking space,$546 monthly,"$669,500","$2,699/mo",$611,https://www.zillow.com/homedetails/20342-Bridgeside-Ln-UNIT-204-Huntington-Beach-CA-92646/25724527_zpid/
"$294,900","8901 Salmon Falls Dr APT D, Sacramento, CA 95826",8901 Salmon Falls Dr APT D,Sacramento,CA,95826,2,1,897,null,null,Condominium,1976,1 Carport space,$215 monthly,"$307,200","$1,562/mo",$329,https://www.zillow.com/homedetails/8901-Salmon-Falls-Dr-APT-D-Sacramento-CA-95826/25897932_zpid/
"$395,500","26533 Calle San Luis #83B, San Juan Capistrano, CA 92675",26533 Calle San Luis #83B,SanJuanCapistrano,CA,92675,2,1,897,null,null,Condominium,1971,1 Parking space,$280 monthly,"$398,862","$2,509/mo",$441,https://www.zillow.com/homedetails/26533-Calle-San-Luis-83B-San-Juan-Capistrano-CA-92675/25678048_zpid/
"$395,900","2825 S Fairview St UNIT F, Santa Ana, CA 92704",2825 S Fairview St UNIT F,SantaAna,CA,92704,2,2,796,null,null,Condominium,1974,No Data,$299 monthly,"$406,100","$2,135/mo",$497,https://www.zillow.com/homedetails/2825-S-Fairview-St-UNIT-F-Santa-Ana-CA-92704/25673931_zpid/
"$728,000","10 Partridge Ln, Aliso Viejo, CA 92656",10 Partridge Ln,AlisoViejo,CA,92656,3,3,"1,400",null,null,Condominium,1995,2 Parking spaces,$408 monthly,"$761,956","$3,234/mo",$520,https://www.zillow.com/homedetails/10-Partridge-Ln-Aliso-Viejo-CA-92656/25761780_zpid/
"$635,000","7758 Caminito Monarca UNIT 106, Carlsbad, CA 92009",7758 Caminito Monarca UNIT 106,Carlsbad,CA,92009,2,3,"1,200",null,null,Condominium,1990,1 Garage space,$390 monthly,"$624,000","$2,799/mo",$529,https://www.zillow.com/homedetails/7758-Caminito-Monarca-UNIT-106-Carlsbad-CA-92009/16661398_zpid/
"$451,200","20000 Plum Canyon Rd UNIT 1726, Santa Clarita, CA 91350",20000 Plum Canyon Rd UNIT 1726,SantaClarita,CA,91350,2,2,"1,001",null,null,Condominium,2001,1 Parking space,$298 monthly,"$466,574","$2,432/mo",$451,https://www.zillow.com/homedetails/20000-Plum-Canyon-Rd-UNIT-1726-Santa-Clarita-CA-91350/63788552_zpid/
"$448,900","15214 S Raymond Ave APT 102, Gardena, CA 90247",15214 S Raymond Ave APT 102,Gardena,CA,90247,2,2,"1,045",null,null,Condominium,1978,2 Carport spaces,$290 monthly,"$461,800","$2,589/mo",$430,https://www.zillow.com/homedetails/15214-S-Raymond-Ave-APT-102-Gardena-CA-90247/20984325_zpid/
"$511,300","11124 Burbank Blvd APT 303, North Hollywood, CA 91601",11124 Burbank Blvd APT 303,NorthHollywood,CA,91601,2,2,"1,040",null,null,Condominium,2005,2 Parking spaces,$351 monthly,"$524,382","$2,600/mo",$492,https://www.zillow.com/homedetails/11124-Burbank-Blvd-APT-303-North-Hollywood-CA-91601/68985542_zpid/
"$674,900","20342 Bridgeside Ln UNIT 204, Huntington Beach, CA 92646",20342 Bridgeside Ln UNIT 204,HuntingtonBeach,CA,92646,2,2,"1,104",null,null,Condominium,1987,1 Parking space,$546 monthly,"$669,500","$2,699/mo",$611,https://www.zillow.com/homedetails/20342-Bridgeside-Ln-UNIT-204-Huntington-Beach-CA-92646/25724527_zpid/
"$294,900","8901 Salmon Falls Dr APT D, Sacramento, CA 95826",8901 Salmon Falls Dr APT D,Sacramento,CA,95826,2,1,897,null,null,Condominium,1976,1 Carport space,$215 monthly,"$307,200","$1,562/mo",$329,https://www.zillow.com/homedetails/8901-Salmon-Falls-Dr-APT-D-Sacramento-CA-95826/25897932_zpid/
"$395,500","26533 Calle San Luis #83B, San Juan Capistrano, CA 92675",26533 Calle San Luis #83B,SanJuanCapistrano,CA,92675,2,1,897,null,null,Condominium,1971,1 Parking space,$280 monthly,"$398,862","$2,509/mo",$441,https://www.zillow.com/homedetails/26533-Calle-San-Luis-83B-San-Juan-Capistrano-CA-92675/25678048_zpid/
"$395,900","2825 S Fairview St UNIT F, Santa Ana, CA 92704",2825 S Fairview St UNIT F,SantaAna,CA,92704,2,2,796,null,null,Condominium,1974,No Data,$299 monthly,"$406,100","$2,135/mo",$497,https://www.zillow.com/homedetails/2825-S-Fairview-St-UNIT-F-Santa-Ana-CA-92704/25673931_zpid/
"$728,000","10 Partridge Ln, Aliso Viejo, CA 92656",10 Partridge Ln,AlisoViejo,CA,92656,3,3,"1,400",null,null,Condominium,1995,2 Parking spaces,$408 monthly,"$761,956","$3,234/mo",$520,https://www.zillow.com/homedetails/10-Partridge-Ln-Aliso-Viejo-CA-92656/25761780_zpid/
"$635,000","7758 Caminito Monarca UNIT 106, Carlsbad, CA 92009",7758 Caminito Monarca UNIT 106,Carlsbad,CA,92009,2,3,"1,200",null,null,Condominium,1990,1 Garage space,$390 monthly,"$624,000","$2,799/mo",$529,https://www.zillow.com/homedetails/7758-Caminito-Monarca-UNIT-106-Carlsbad-CA-92009/16661398_zpid/
"$451,200","20000 Plum Canyon Rd UNIT 1726, Santa Clarita, CA 91350",20000 Plum Canyon Rd UNIT 1726,SantaClarita,CA,91350,2,2,"1,001",null,null,Condominium,2001,1 Parking space,$298 monthly,"$466,574","$2,432/mo",$451,https://www.zillow.com/homedetails/20000-Plum-Canyon-Rd-UNIT-1726-Santa-Clarita-CA-91350/63788552_zpid/
"$448,900","15214 S Raymond Ave APT 102, Gardena, CA 90247",15214 S Raymond Ave APT 102,Gardena,CA,90247,2,2,"1,045",null,null,Condominium,1978,2 Carport spaces,$290 monthly,"$461,800","$2,589/mo",$430,https://www.zillow.com/homedetails/15214-S-Raymond-Ave-APT-102-Gardena-CA-90247/20984325_zpid/
"$511,300","11124 Burbank Blvd APT 303, North Hollywood, CA 91601",11124 Burbank Blvd APT 303,NorthHollywood,CA,91601,2,2,"1,040",null,null,Condominium,2005,2 Parking spaces,$351 monthly,"$524,382","$2,600/mo",$492,https://www.zillow.com/homedetails/11124-Burbank-Blvd-APT-303-North-Hollywood-CA-91601/68985542_zpid/
"$674,900","20342 Bridgeside Ln UNIT 204, Huntington Beach, CA 92646",20342 Bridgeside Ln UNIT 204,HuntingtonBeach,CA,92646,2,2,"1,104",null,null,Condominium,1987,1 Parking space,$546 monthly,"$669,500","$2,699/mo",$611,https://www.zillow.com/homedetails/20342-Bridgeside-Ln-UNIT-204-Huntington-Beach-CA-92646/25724527_zpid/
"$294,900","8901 Salmon Falls Dr APT D, Sacramento, CA 95826",8901 Salmon Falls Dr APT D,Sacramento,CA,95826,2,1,897,null,null,Condominium,1976,1 Carport space,$215 monthly,"$307,200","$1,562/mo",$329,https://www.zillow.com/homedetails/8901-Salmon-Falls-Dr-APT-D-Sacramento-CA-95826/25897932_zpid/
"$395,500","26533 Calle San Luis #83B, San Juan Capistrano, CA 92675",26533 Calle San Luis #83B,SanJuanCapistrano,CA,92675,2,1,897,null,null,Condominium,1971,1 Parking space,$280 monthly,"$398,862","$2,509/mo",$441,https://www.zillow.com/homedetails/26533-Calle-San-Luis-83B-San-Juan-Capistrano-CA-92675/25678048_zpid/
