Bath,Bed,City,Full_address,HOA,House_type,House_website,Listing_type,Lot,Lot_conversion_to_sqft,Parking,Price,Rent_zestimate,Square_Feet,State,Street,Year_build,Zestimate,Zillow_price/sqft,Zip_code
4,5,RanchoMissionViejo,"46 Corazon St, Rancho Mission Viejo, CA 92694",$234/month,Single Family,https://www.zillow.com/homedetails/46-Corazon-St-Rancho-Mission-Viejo-CA-92694/122239732_zpid/,House for sale,"5,131 sqft",5131.0,2 spaces,"$1,099,900","$4,400/mo","2,707",CA,46 Corazon St,2014,"$1,075,139",$406,92694
12,9,PacificPalisades,"568 Chautauqua Blvd, Pacific Palisades, CA 90272",null,Single Family,https://www.zillow.com/homedetails/568-Chautauqua-Blvd-Pacific-Palisades-CA-90272/20540443_zpid/,House for sale,0.5 acres,21780.0,15 spaces,"$26,000,000","$15,681/mo","13,543",CA,568 Chautauqua Blvd,2020,"$23,851,228","$1,920",90272
2,3,Palmdale,"38205 Gunton Dr, Palmdale, CA 93550",None,Single Family,https://www.zillow.com/homedetails/38205-Gunton-Dr-Palmdale-CA-93550/20245881_zpid/,House for sale,"7,866 sqft",7866.0,2 spaces,"$255,000","$1,925/mo","1,041",CA,38205 Gunton Dr,1957,"$255,000",$245,93550
2,4,Dinuba,"641 E Harvard Ave, Dinuba, CA 93618",null,Single Family,https://www.zillow.com/homedetails/641-E-Harvard-Ave-Dinuba-CA-93618/16217786_zpid/,House for sale,"8,685 sqft",8685.0,2 spaces,"$210,000",null,"1,579",CA,641 E Harvard Ave,1963,null,$133,93618
2,3,DesertHotSprings,"13400 Inaja St, Desert Hot Springs, CA 92240",None,Single Family,https://www.zillow.com/homedetails/13400-Inaja-St-Desert-Hot-Springs-CA-92240/18101707_zpid/,House for sale,"6,969 sqft",6969.0,2 spaces,"$245,000","$1,650/mo","1,318",CA,13400 Inaja St,1993,"$244,212",$186,92240
4,4,Oceanside,"3608 Via Alicia, Oceanside, CA 92056",$154/month,Single Family,https://www.zillow.com/homedetails/3608-Via-Alicia-Oceanside-CA-92056/16626099_zpid/,House for sale,"4,915 sqft",4915.0,4 spaces,"$659,000","$2,950/mo","2,240",CA,3608 Via Alicia,1991,"$659,000",$294,92056
4,4,Palmdale,"41145 62nd St W, Palmdale, CA 93551",null,Single Family,https://www.zillow.com/homedetails/41145-62nd-St-W-Palmdale-CA-93551/79800458_zpid/,House for sale,2.39 acres,104108.4,4 spaces,"$1,250,000","$3,000/mo","3,827",CA,41145 62nd St W,2005,"$1,250,001",$327,93551
2,4,QuartzHill,"4138 Victoria Ln, Quartz Hill, CA 93536",null,Single Family,https://www.zillow.com/homedetails/4138-Victoria-Ln-Quartz-Hill-CA-93536/20279708_zpid/,House for sale,"8,276 sqft",8276.0,3 spaces,"$369,900","$1,900/mo","1,703",CA,4138 Victoria Ln,1994,"$369,650",$217,93536
2,2,Lancaster,"2303 Rosewood Ave, Lancaster, CA 93535",null,Single Family,https://www.zillow.com/homedetails/2303-Rosewood-Ave-Lancaster-CA-93535/20302743_zpid/,House for sale,"5,227 sqft",5227.0,2 spaces,"$222,000","$1,800/mo",840,CA,2303 Rosewood Ave,1983,"$221,999",$264,93535
2,4,Lancaster,"45711 Palm Ln, Lancaster, CA 93535",None,Single Family,https://www.zillow.com/homedetails/45711-Palm-Ln-Lancaster-CA-93535/114418103_zpid/,Foreclosure,"7,548 sqft",7548.0,2 spaces,"$277,500","$1,900/mo","1,716",CA,45711 Palm Ln,2007,"$277,500",$162,93535
3,4,Palmdale,"36850 35th St E, Palmdale, CA 93550",None,Single Family,https://www.zillow.com/homedetails/36850-35th-St-E-Palmdale-CA-93550/20268236_zpid/,House for sale,"6,011 sqft",6011.0,3 spaces,"$324,900","$2,175/mo","1,940",CA,36850 35th St E,1992,"$324,902",$167,93550
2,3,Victorville,"13228 Ibsen Ln, Victorville, CA 92392",null,Single Family,https://www.zillow.com/homedetails/13228-Ibsen-Ln-Victorville-CA-92392/64539200_zpid/,House for sale,"6,050 sqft",6050.0,2 spaces,"$269,990","$1,450/mo","1,432",CA,13228 Ibsen Ln,2004,"$269,991",$189,92392
2,3,ElDoradoHls,"824 Mount Ranier Way, El Dorado Hls, CA 95762",None,Single Family,https://www.zillow.com/homedetails/824-Mount-Ranier-Way-El-Dorado-Hls-CA-95762/18614858_zpid/,House for sale,0.32 acres,13939.2,2 spaces,"$525,000","$2,275/mo","1,656",CA,824 Mount Ranier Way,1988,"$525,000",$317,95762
3,4,Rocklin,"4641 Longview Dr, Rocklin, CA 95677",None,Single Family,https://www.zillow.com/homedetails/4641-Longview-Dr-Rocklin-CA-95677/17677202_zpid/,House for sale,0.33 acres,14374.8,3 spaces,"$795,000","$2,995/mo","2,517",CA,4641 Longview Dr,1998,"$800,419",$316,95677
2,4,Palmdale,"3105 Paxton Ave, Palmdale, CA 93551",null,Single Family,https://www.zillow.com/homedetails/3105-Paxton-Ave-Palmdale-CA-93551/20240791_zpid/,House for sale,"6,534 sqft",6534.0,2 spaces,"$343,000","$1,995/mo","1,562",CA,3105 Paxton Ave,1989,"$341,744",$220,93551
2,3,Westminster,"8520 Barry Pl, Westminster, CA 92683",null,Single Family,https://www.zillow.com/homedetails/8520-Barry-Pl-Westminster-CA-92683/25200723_zpid/,Foreclosure,"6,000 sqft",6000.0,2 spaces,"$380,000","$3,200/mo","1,300",CA,8520 Barry Pl,1960,"$732,401",$292,92683
2,3,ShastaLake,"5295 Pine Grove Ave, Shasta Lake, CA 96019",null,Single Family,https://www.zillow.com/homedetails/5295-Pine-Grove-Ave-Shasta-Lake-CA-96019/15222530_zpid/,House for sale,"6,098 sqft",6098.0,2 spaces,"$229,900","$1,375/mo","1,148",CA,5295 Pine Grove Ave,1995,"$232,676",$200,96019
1,2,PennValley,"18450 Blue Teal Loop, Penn Valley, CA 95946",$216/month,Single Family,https://www.zillow.com/homedetails/18450-Blue-Teal-Loop-Penn-Valley-CA-95946/19446198_zpid/,House for sale,0.72 acres,31363.2,No Data,"$160,000","$1,600/mo",858,CA,18450 Blue Teal Loop,1978,"$254,711",$186,95946
3,5,Hemet,"24882 Volga St, Hemet, CA 92544",None,Single Family,https://www.zillow.com/homedetails/24882-Volga-St-Hemet-CA-92544/59414479_zpid/,House for sale,"7,840 sqft",7840.0,3 spaces,"$365,000","$2,200/mo","2,862",CA,24882 Volga St,2002,"$347,169",$128,92544
2,4,Palmdale,"17152 Schollview Ave, Palmdale, CA 93591",null,Single Family,https://www.zillow.com/homedetails/17152-Schollview-Ave-Palmdale-CA-93591/20274806_zpid/,House for sale,0.5 acres,21780.0,2 spaces,"$255,000","$1,975/mo","1,248",CA,17152 Schollview Ave,1978,"$255,001",$204,93591
3,4,Palmdale,"41214 Maple St, Palmdale, CA 93551",null,Single Family,https://www.zillow.com/homedetails/41214-Maple-St-Palmdale-CA-93551/20276577_zpid/,House for sale,0.27 acres,11761.2,3 spaces,"$399,900","$2,700/mo","2,402",CA,41214 Maple St,1989,"$442,860",$166,93551
3,4,LakeElsinore,"29 Corte Lateuza, Lake Elsinore, CA 92532",$167/month,Single Family,https://www.zillow.com/homedetails/29-Corte-Lateuza-Lake-Elsinore-CA-92532/17936873_zpid/,House for sale,0.6 acres,26136.0,3 spaces,"$419,900","$2,300/mo","2,735",CA,29 Corte Lateuza,1995,"$415,589",$154,92532
1,1,JoshuaTree,"1275 Shangrila, Joshua Tree, CA 92252",None,Single Family,https://www.zillow.com/homedetails/1275-Shangrila-Joshua-Tree-CA-92252/2080332542_zpid/,House for sale,2.5 acres,108900.0,No Data,"$199,000",null,470,CA,1275 Shangrila,1960,null,$423,92252
2,3,Tehachapi,"24300 Bowen Ct, Tehachapi, CA 93561",null,Single Family,https://www.zillow.com/homedetails/24300-Bowen-Ct-Tehachapi-CA-93561/2080407465_zpid/,House for sale,1.39 acres,60548.4,No Data,"$275,000",null,"1,778",CA,24300 Bowen Ct,1977,null,$155,93561
3,4,Chico,"5 Summersky Cmns, Chico, CA 95928",$110/month,Single Family,https://www.zillow.com/homedetails/5-Summersky-Cmns-Chico-CA-95928/52456196_zpid/,House for sale,3.7 acres,161172.0,3 spaces,"$1,100,000","$4,430/mo","4,052",CA,5 Summersky Cmns,2001,"$1,244,436",$271,95928
1,2,TwentyninePalms,"4009 Bluegrass Ave, Twentynine Palms, CA 92277",None,Single Family,https://www.zillow.com/homedetails/4009-Bluegrass-Ave-Twentynine-Palms-CA-92277/17501511_zpid/,House for sale,5 acres,217800.0,2 spaces,"$99,000","$1,000/mo",868,CA,4009 Bluegrass Ave,1955,"$98,244",$114,92277
2,2,Norden,"58256 Donner Pass Rd, Norden, CA 95724",null,Single Family,https://www.zillow.com/homedetails/58256-Donner-Pass-Rd-Norden-CA-95724/2080285051_zpid/,House for sale,"5,662 sqft",5662.0,1 space,"$350,000",null,"1,152",CA,58256 Donner Pass Rd,1955,null,$304,95724
4,4,PalmDesert,"115 Azzuro Dr, Palm Desert, CA 92211",$87/month,Single Family,https://www.zillow.com/homedetails/115-Azzuro-Dr-Palm-Desert-CA-92211/63316032_zpid/,House for sale,"10,454 sqft",10454.0,2 spaces,"$599,000","$3,200/mo","2,688",CA,115 Azzuro Dr,2005,"$586,643",$223,92211
2,3,Oakland,"1107 Wellington St, Oakland, CA 94602",null,Single Family,https://www.zillow.com/homedetails/1107-Wellington-St-Oakland-CA-94602/24765016_zpid/,House for sale,"4,356 sqft",4356.0,1 space,"$1,095,000","$3,695/mo","1,413",CA,1107 Wellington St,1925,"$1,442,687",$775,94602
2,3,ShingleSprings,"3721 Lily Ln, Shingle Springs, CA 95682",None,Single Family,https://www.zillow.com/homedetails/3721-Lily-Ln-Shingle-Springs-CA-95682/2080281077_zpid/,House for sale,3.06 acres,133293.6,2 spaces,"$525,000",null,"1,496",CA,3721 Lily Ln,1980,null,$351,95682
2,2,ValleyCenter,"11127 San Gabriel Way, Valley Center, CA 92082",null,Single Family,https://www.zillow.com/homedetails/11127-San-Gabriel-Way-Valley-Center-CA-92082/16574531_zpid/,House for sale,7.97 acres,347173.2,1 space,"$420,000","$2,100/mo","1,450",CA,11127 San Gabriel Way,1979,"$422,693",$290,92082
3,5,Fairfield,"5065 Lockie Ln, Fairfield, CA 94533",null,Single Family,https://www.zillow.com/homedetails/5065-Lockie-Ln-Fairfield-CA-94533/63157098_zpid/,House for sale,"4,356 sqft",4356.0,Attached Garage,"$499,000","$2,850/mo","2,582",CA,5065 Lockie Ln,2004,"$529,159",$193,94533
2,3,Fontana,"17602 Malaga Ct, Fontana, CA 92336",None,Single Family,https://www.zillow.com/homedetails/17602-Malaga-Ct-Fontana-CA-92336/17278751_zpid/,House for sale,"8,398 sqft",8398.0,2 spaces,"$385,000","$2,000/mo","1,300",CA,17602 Malaga Ct,1980,"$393,396",$296,92336
1,3,YuccaValley,"7667 Jemez Trl, Yucca Valley, CA 92284",None,Single Family,https://www.zillow.com/homedetails/7667-Jemez-Trl-Yucca-Valley-CA-92284/17490494_zpid/,House for sale,0.35 acres,15246.0,2 spaces,"$215,000","$1,200/mo","1,456",CA,7667 Jemez Trl,1972,"$213,001",$148,92284
2,3,Woodland,"155 Elm St, Woodland, CA 95695",None,Single Family,https://www.zillow.com/homedetails/155-Elm-St-Woodland-CA-95695/16509981_zpid/,House for sale,"5,850 sqft",5850.0,2 spaces,"$335,000","$1,600/mo","1,215",CA,155 Elm St,1942,"$344,467",$276,95695
2,3,Concord,"2968 Grant St, Concord, CA 94520",null,Single Family,https://www.zillow.com/homedetails/2968-Grant-St-Concord-CA-94520/18340552_zpid/,House for sale,"5,000 sqft",5000.0,1 space,"$565,000","$2,800/mo","1,336",CA,2968 Grant St,1939,"$558,409",$423,94520
2,4,AppleValley,"22479 Tinega Rd, Apple Valley, CA 92307",null,null,https://www.zillow.com/homedetails/22479-Tinega-Rd-Apple-Valley-CA-92307/82817803_zpid/,House for sale,null,null,null,"$252,888","$1,875/mo","2,299",CA,22479 Tinega Rd,null,"$252,888",null,92307
2,3,LaPuente,"1464 Sandia Ave, La Puente, CA 91746",null,Single Family,https://www.zillow.com/homedetails/1464-Sandia-Ave-La-Puente-CA-91746/21562841_zpid/,House for sale,"9,016 sqft",9016.0,1 space,"$339,000","$2,300/mo","1,170",CA,1464 Sandia Ave,1957,"$532,999",$290,91746
2,3,SantaMaria,"1711 Canyon Dr, Santa Maria, CA 93454",None,Single Family,https://www.zillow.com/homedetails/1711-Canyon-Dr-Santa-Maria-CA-93454/15952576_zpid/,House for sale,"4,791 sqft",4791.0,2 spaces,"$399,000","$2,000/mo","1,259",CA,1711 Canyon Dr,1987,"$398,698",$317,93454
2,4,Tulare,"2765 Soquel Ct, Tulare, CA 93274",null,Single Family,https://www.zillow.com/homedetails/2765-Soquel-Ct-Tulare-CA-93274/2080284141_zpid/,House for sale,"10,497 sqft",10497.0,2 spaces,"$295,000",null,"1,695",CA,2765 Soquel Ct,2019,null,$174,93274
2,4,Palmdale,"2603 Sycamore Ln, Palmdale, CA 93551",None,Single Family,https://www.zillow.com/homedetails/2603-Sycamore-Ln-Palmdale-CA-93551/20241579_zpid/,House for sale,"8,720 sqft",8720.0,3 spaces,"$394,000","$1,999/mo","2,015",CA,2603 Sycamore Ln,1990,"$394,002",$196,93551
2,3,AppleValley,"10864 Lancelet Ave, Apple Valley, CA 92308",null,Single Family,https://www.zillow.com/homedetails/10864-Lancelet-Ave-Apple-Valley-CA-92308/17455064_zpid/,For sale by owner,0.4 acres,17424.0,2 spaces,"$225,000","$1,350/mo","1,092",CA,10864 Lancelet Ave,1980,"$225,818",$206,92308
3,5,Murrieta,"23734 Via Segovia, Murrieta, CA 92562",None,Single Family,https://www.zillow.com/homedetails/23734-Via-Segovia-Murrieta-CA-92562/18177362_zpid/,House for sale,0.39 acres,16988.4,3 spaces,"$635,000","$2,775/mo","3,176",CA,23734 Via Segovia,1991,"$635,002",$200,92562
2,4,Tulare,"2505 Catavee Ave, Tulare, CA 93274",null,Single Family,https://www.zillow.com/homedetails/2505-Catavee-Ave-Tulare-CA-93274/97455601_zpid/,House for sale,"7,296 sqft",7296.0,2 spaces,"$289,000","$1,650/mo","1,759",CA,2505 Catavee Ave,2010,"$282,139",$164,93274
3,4,LaQuinta,"78860 Sanita Dr, La Quinta, CA 92253",None,Single Family,https://www.zillow.com/homedetails/78860-Sanita-Dr-La-Quinta-CA-92253/18055258_zpid/,House for sale,"8,276 sqft",8276.0,1 space,"$441,000","$2,700/mo","2,130",CA,78860 Sanita Dr,1991,"$440,582",$207,92253
1,2,Fullerton,"1244 Grove Pl, Fullerton, CA 92831",None,Single Family,https://www.zillow.com/homedetails/1244-Grove-Pl-Fullerton-CA-92831/25350553_zpid/,House for sale,"9,147 sqft",9147.0,2 spaces,"$388,888","$2,500/mo","1,212",CA,1244 Grove Pl,1925,"$405,555",$321,92831
1,2,SantaCruz,"1130 Chanticleer Ave, Santa Cruz, CA 95062",null,Single Family,https://www.zillow.com/homedetails/1130-Chanticleer-Ave-Santa-Cruz-CA-95062/16127666_zpid/,House for sale,0.28 acres,12196.8,2 spaces,"$949,000","$2,700/mo",968,CA,1130 Chanticleer Ave,1935,"$973,582",$980,95062
3,5,Murrieta,"23734 Via Segovia, Murrieta, CA 92562",None,Single Family,https://www.zillow.com/homedetails/23734-Via-Segovia-Murrieta-CA-92562/18177362_zpid/,House for sale,0.39 acres,16988.4,3 spaces,"$635,000","$2,775/mo","3,176",CA,23734 Via Segovia,1991,"$635,002",$200,92562
1,3,Whittier,"7837 Pioneer Blvd, Whittier, CA 90606",None,Single Family,https://www.zillow.com/homedetails/7837-Pioneer-Blvd-Whittier-CA-90606/21445083_zpid/,House for sale,"6,420 sqft",6420.0,2 spaces,"$399,900","$2,500/mo","1,128",CA,7837 Pioneer Blvd,1950,"$399,901",$355,90606
