Listing_type,Price,Full_address,Street,City,State,Zip_code,Bed,Bath,Square_Feet,Lot,Lot_conversion_to_sqft,House_type,Year_build,Parking,HOA,Zestimate,Rent_zestimate,Zillow_price/sqft,House_website
,"$404,900","1200 Moon Cir UNIT 1226, Folsom, CA 95630",1200 Moon Cir UNIT 1226,Folsom,CA,95630,2,2,"1,427",null,null,Condo,2007,"Garage - Attached, ",$255 monthly,"$434,376","$2,195/mo",$284,https://www.zillow.com/homedetails/1200-Moon-Cir-UNIT-1226-Folsom-CA-95630/79553353_zpid/
COMPASS,"$925,000","1432 Yale St APT 1, Santa Monica, CA 90404",1432 Yale St APT 1,SantaMonica,CA,90404,2,2,"1,142",null,null,Condo,1962,"Assigned, Built-In Storage, Controlled Entrance, Community Structure, Driveway, Private",$297 monthly,"$963,541","$3,500/mo",$810,https://www.zillow.com/homedetails/1432-Yale-St-APT-1-Santa-Monica-CA-90404/20470482_zpid/
,"$588,000","125 Surf Way APT 337, Monterey, CA 93940",125 Surf Way APT 337,Monterey,CA,93940,1,1,555,null,null,Condo,1993,Carport,$741 monthly,"$593,889","$2,150/mo","$1,059",https://www.zillow.com/homedetails/125-Surf-Way-APT-337-Monterey-CA-93940/19336630_zpid/
"JARROD WHITEHORN, BROKER","$269,990","78451 Montego Bay Cir, Indio, CA 92203",78451 Montego Bay Cir,Indio,CA,92203,2,2,"1,415",null,null,Condo,1988,Garage - Attached,$674 monthly,"$272,729","$3,500/mo",$191,https://www.zillow.com/homedetails/78451-Montego-Bay-Cir-Indio-CA-92203/18063411_zpid/
RE/MAX 888,"$570,000","982 Sweetbriar Ln UNIT A, Azusa, CA 91702",982 Sweetbriar Ln UNIT A,Azusa,CA,91702,3,3,"1,530",null,null,Condo,2013,Garage - Attached,$328 monthly,"$587,834","$2,800/mo",$373,https://www.zillow.com/homedetails/982-Sweetbriar-Ln-UNIT-A-Azusa-CA-91702/119972581_zpid/
"SOTHEBY'S INTERNATIONAL REALTY, Carrie Buchanan-Goodman","$3,300,000","1 Hawthorne St UNIT 24D, San Francisco, CA 94105",1 Hawthorne St UNIT 24D,SanFrancisco,CA,94105,3,3,"1,956",null,null,Condo,2010,"Interior Access, Independent, On Site - Unassigned (Condo Only)","$1,837 monthly",null,null,"$1,687",https://www.zillow.com/homedetails/1-Hawthorne-St-UNIT-24D-San-Francisco-CA-94105/123596993_zpid/
HUNTINGTON GROUP,"$605,000","4832 Whitsett Ave UNIT 302, Los Angeles, CA 91607",4832 Whitsett Ave UNIT 302,LosAngeles,CA,91607,2,2,"1,090",null,null,Condo,2005,Garage,$430 monthly,"$623,980","$2,550/mo",$555,https://www.zillow.com/homedetails/4832-Whitsett-Ave-UNIT-302-Los-Angeles-CA-91607/70393976_zpid/
KELLER WILLIAMS REALTY-STUDIO CITY,"$699,000","8550 Holloway Dr APT 107, West Hollywood, CA 90069",8550 Holloway Dr APT 107,WestHollywood,CA,90069,2,2,"1,200",null,null,Condo,1964,Garage - Attached,$475 monthly,"$852,893","$3,500/mo",$583,https://www.zillow.com/homedetails/8550-Holloway-Dr-APT-107-West-Hollywood-CA-90069/20517439_zpid/
RE/MAX COLLEGE PARK REALTY,"$575,000","8873 Grandville Cir #62, Westminster, CA 92683",8873 Grandville Cir #62,Westminster,CA,92683,2,3,"1,260",null,null,Condo,1986,Garage,$250 monthly,"$556,174","$2,600/mo",$456,https://www.zillow.com/homedetails/8873-Grandville-Cir-62-Westminster-CA-92683/25740747_zpid/
,"$589,999","5435 Makati Cir, San Jose, CA 95123",5435 Makati Cir,SanJose,CA,95123,2,2,989,null,null,Condo,1984,"Carport, , Garage",$42 monthly,"$615,812","$2,570/mo",$597,https://www.zillow.com/homedetails/5435-Makati-Cir-San-Jose-CA-95123/19829708_zpid/
NAVIGATION REALTY,"$429,000","5710 Baltimore Dr UNIT 433, La Mesa, CA 91942",5710 Baltimore Dr UNIT 433,LaMesa,CA,91942,2,2,950,null,null,Condo,1976,"Assigned, Other",$437 monthly,"$445,033","$2,195/mo",$452,https://www.zillow.com/homedetails/5710-Baltimore-Dr-UNIT-433-La-Mesa-CA-91942/16990582_zpid/
KELLER WILLIAMS-SANTA MONICA,"$855,000","7309 Franklin Ave APT 403, Los Angeles, CA 90046",7309 Franklin Ave APT 403,LosAngeles,CA,90046,2,2,"1,298",null,null,Condo,1962,"Assigned, Covered, Controlled Entrance, Community Structure",$495 monthly,"$885,165","$3,200/mo",$659,https://www.zillow.com/homedetails/7309-Franklin-Ave-APT-403-Los-Angeles-CA-90046/20803487_zpid/
FIRST FAMILY HOMES,"$585,000","11433 Excelsior Dr UNIT C, Norwalk, CA 90650",11433 Excelsior Dr UNIT C,Norwalk,CA,90650,3,3,"1,380",null,null,Condo,2016,Garage - Attached,$275 monthly,"$582,896","$2,600/mo",$424,https://www.zillow.com/homedetails/11433-Excelsior-Dr-UNIT-C-Norwalk-CA-90650/244500392_zpid/
VERANDA REALTY,"$525,000","2233 Martin APT 208, Irvine, CA 92612",2233 Martin APT 208,Irvine,CA,92612,1,1,952,null,null,Condo,1990,"Assigned, Covered, Garage, Gated, Guest, On Site, Parking Space",$475 monthly,"$479,599","$2,215/mo",$551,https://www.zillow.com/homedetails/2233-Martin-APT-208-Irvine-CA-92612/25733927_zpid/
,"$828,000","428 Alice St APT 510, Oakland, CA 94607",428 Alice St APT 510,Oakland,CA,94607,2,2,"1,101",null,null,Condo,2006,"Garage Door Opener, Garage, Enclosed",$751 monthly,"$947,468","$3,100/mo",$752,https://www.zillow.com/homedetails/428-Alice-St-APT-510-Oakland-CA-94607/79543150_zpid/
"PREA REALTY, INC.","$469,900","5371 Punta Alta UNIT 1C, Laguna Woods, CA 92637",5371 Punta Alta UNIT 1C,LagunaWoods,CA,92637,2,2,"1,283",null,null,Condo,1973,"Assigned, Covered, Garage",$673 monthly,"$480,982","$2,550/mo",$366,https://www.zillow.com/homedetails/5371-Punta-Alta-UNIT-1C-Laguna-Woods-CA-92637/25691686_zpid/
REDFIN,"$545,000","12700 Newport Ave APT 53, Tustin, CA 92780",12700 Newport Ave APT 53,Tustin,CA,92780,2,2,"1,118",null,null,Condo,1969,Garage,$457 monthly,"$553,657","$2,450/mo",$487,https://www.zillow.com/homedetails/12700-Newport-Ave-APT-53-Tustin-CA-92780/25688390_zpid/
INDIAN SPRINGS REAL ESTATE,"$199,000","82567 Avenue 48 APT 12, Indio, CA 92201",82567 Avenue 48 APT 12,Indio,CA,92201,2,2,"1,024",null,null,Condo,1980,Unassigned,$296 monthly,"$199,001","$1,550/mo",$194,https://www.zillow.com/homedetails/82567-Avenue-48-APT-12-Indio-CA-92201/18067050_zpid/
,"$619,000","826 Lakeview Blvd #542-1849, Mammoth Lakes, CA 93546",826 Lakeview Blvd #542-1849,MammothLakes,CA,93546,2,2,984,null,null,Condo,No Data,0 spaces,null,null,null,$629,https://www.zillow.com/homedetails/826-Lakeview-Blvd-542-1849-Mammoth-Lakes-CA-93546/2072519289_zpid/
,"$580,000","3443 Pepperwood Ter APT 203, Fremont, CA 94536",3443 Pepperwood Ter APT 203,Fremont,CA,94536,2,2,990,null,null,Condo,1986,No Garage,$548 monthly,"$550,174","$2,550/mo",$586,https://www.zillow.com/homedetails/3443-Pepperwood-Ter-APT-203-Fremont-CA-94536/25014774_zpid/
RE/MAX ELITE REALTY,"$438,000","111 N 2nd St UNIT 212, Alhambra, CA 91801",111 N 2nd St UNIT 212,Alhambra,CA,91801,2,2,910,null,null,Condo,2009,Garage,$212 monthly,"$441,292","$2,200/mo",$481,https://www.zillow.com/homedetails/111-N-2nd-St-UNIT-212-Alhambra-CA-91801/89143973_zpid/
COMPASS,"$460,000","117 Alberti Aisle #315, Irvine, CA 92614",117 Alberti Aisle #315,Irvine,CA,92614,1,1,899,null,null,Condo,1987,Carport,$315 monthly,"$469,514","$2,200/mo",$512,https://www.zillow.com/homedetails/117-Alberti-Aisle-315-Irvine-CA-92614/25741561_zpid/
,"$499,000","5446 8th St APT 27, Carpinteria, CA 93013",5446 8th St APT 27,Carpinteria,CA,93013,1,1,723,null,null,Condo,1961,Cpt #1,$390 monthly,"$507,577","$2,500/mo",$690,https://www.zillow.com/homedetails/5446-8th-St-APT-27-Carpinteria-CA-93013/130992543_zpid/
"ARTEMIS REAL ESTATE, Arrian C. Binnings","$1,495,000","2546 Folsom St, San Francisco, CA 94110",2546 Folsom St,SanFrancisco,CA,94110,3,3,"1,980",null,null,Condo,1900,"Tandem, Uncovered Parking Space, On Site - Mapped (Condo Only), Driveway",null,"$2,337,136","$5,499/mo",$755,https://www.zillow.com/homedetails/2546-Folsom-St-San-Francisco-CA-94110/2139655929_zpid/
"DOUGLAS ELLIMAN OF CALIFORNIA, INC.","$975,000","11755 Montana Ave APT 102, Los Angeles, CA 90049",11755 Montana Ave APT 102,LosAngeles,CA,90049,2,2,"1,393",null,null,Condo,1981,"Assigned, Community Structure, Controlled Entrance, Tandem, Underground, Guest, Built-In Storage",$585 monthly,"$964,408","$3,850/mo",$700,https://www.zillow.com/homedetails/11755-Montana-Ave-APT-102-Los-Angeles-CA-90049/20535532_zpid/
,"$629,000","435 Lakeview Blvd #35, Mammoth Lakes, CA 93546",435 Lakeview Blvd #35,MammothLakes,CA,93546,2,2,"1,056",null,null,Condo,1981,No Data,$609 monthly,"$621,403","$2,600/mo",$596,https://www.zillow.com/homedetails/435-Lakeview-Blvd-35-Mammoth-Lakes-CA-93546/95723687_zpid/
"BEACH CITIES PROPERTIES, INC.","$425,000","3604 W Estates Ln UNIT 209, Palos Verdes, CA 90274",3604 W Estates Ln UNIT 209,PalosVerdes,CA,90274,1,1,659,null,null,Condo,1973,Parking Space,$419 monthly,"$436,157","$2,238/mo",$645,https://www.zillow.com/homedetails/3604-W-Estates-Ln-UNIT-209-Palos-Verdes-CA-90274/21344907_zpid/
,"$1,100,000","82 Marinero Cir, Tiburon, CA 94920",82 Marinero Cir,Tiburon,CA,94920,2,3,"1,503",null,null,Condo,1974,Covered,$825 monthly,"$1,050,086","$6,177/mo",$732,https://www.zillow.com/homedetails/82-Marinero-Cir-Tiburon-CA-94920/19267526_zpid/
,"$139,999","4332 Pacific Ave APT 75, Stockton, CA 95207",4332 Pacific Ave APT 75,Stockton,CA,95207,1,1,594,null,null,Condo,1978,"Carport, ",$275 monthly,"$1,325/mo",null,$236,https://www.zillow.com/homedetails/4332-Pacific-Ave-APT-75-Stockton-CA-95207/2081757492_zpid/
SUNSET GROUP REALTY,"$280,000","5460 White Oak Ave UNIT C321, Los Angeles, CA 91316",5460 White Oak Ave UNIT C321,LosAngeles,CA,91316,1,2,712,null,null,Condo,1971,"Assigned, Controlled Entrance",$517 monthly,"$293,066","$1,695/mo",$393,https://www.zillow.com/homedetails/5460-White-Oak-Ave-UNIT-C321-Los-Angeles-CA-91316/19979168_zpid/
"VANGUARD PROPERTIES, Shelley D. Trew","$595,000","123 San Jose Ave #C, San Francisco, CA 94110",123 San Jose Ave #C,SanFrancisco,CA,94110,1,1,--,null,null,Condo,0,No Garage,$250 monthly,null,null,null,https://www.zillow.com/homedetails/123-San-Jose-Ave-C-San-Francisco-CA-94110/2071543786_zpid/
KELLER WILLIAMS INGLEWOOD,"$775,000","1440 23rd St APT 204, Santa Monica, CA 90404",1440 23rd St APT 204,SantaMonica,CA,90404,2,2,955,null,null,Condo,1973,"Covered, Garage, Tandem",$395 monthly,"$790,816","$3,000/mo",$812,https://www.zillow.com/homedetails/1440-23rd-St-APT-204-Santa-Monica-CA-90404/20474001_zpid/
,"$1,395,000","1532 Olive St, Santa Barbara, CA 93101",1532 Olive St,SantaBarbara,CA,93101,2,3,"1,558",null,null,Condo,2008,"Attached, Detached, Gar #2, Inside Entrance",$415 monthly,"$1,734,834","$5,500/mo",$895,https://www.zillow.com/homedetails/1532-Olive-St-Santa-Barbara-CA-93101/96051757_zpid/
RE/MAX ESTATE PROPERTIES,"$359,000","1036 Magnolia Ave APT 103, Gardena, CA 90247",1036 Magnolia Ave APT 103,Gardena,CA,90247,2,2,927,null,null,Condo,1975,"Assigned, Garage, Gated, Parking Space",$275 monthly,"$371,365","$2,295/mo",$387,https://www.zillow.com/homedetails/1036-Magnolia-Ave-APT-103-Gardena-CA-90247/20983857_zpid/
,"$399,000","801 Nash Rd UNIT E7, Hollister, CA 95023",801 Nash Rd UNIT E7,Hollister,CA,95023,2,3,"1,176",null,null,Condo,1990,Garage - Attached,$360 monthly,"$404,766",null,$339,https://www.zillow.com/homedetails/801-Nash-Rd-UNIT-E7-Hollister-CA-95023/2071691219_zpid/
FREEDOM FIRST PROPERTIES,"$349,000","4900 E Chapman Ave UNIT 98, Orange, CA 92869",4900 E Chapman Ave UNIT 98,Orange,CA,92869,1,1,768,null,null,Condo,1976,Garage,$304 monthly,"$353,769","$1,960/mo",$454,https://www.zillow.com/homedetails/4900-E-Chapman-Ave-UNIT-98-Orange-CA-92869/25438417_zpid/
HOMESMART PROFESSIONALS,"$179,000","470 N Villa Ct UNIT 115, Palm Springs, CA 92262",470 N Villa Ct UNIT 115,PalmSprings,CA,92262,1,1,589,null,null,Condo,1981,"Assigned, Covered, Unassigned",$365 monthly,"$182,104","$1,700/mo",$304,https://www.zillow.com/homedetails/470-N-Villa-Ct-UNIT-115-Palm-Springs-CA-92262/18022437_zpid/
KELLER WILLIAMS PACIFIC ESTATE,"$289,000","455 E Ocean Blvd APT 512, Long Beach, CA 90802",455 E Ocean Blvd APT 512,LongBeach,CA,90802,Studio,1,448,null,null,Condo,1923,No Data,$289 monthly,"$289,000","$1,400/mo",$645,https://www.zillow.com/homedetails/455-E-Ocean-Blvd-APT-512-Long-Beach-CA-90802/21241328_zpid/
WAYNE REALTY,"$698,000","4341 Merced Ave, Baldwin Park, CA 91706",4341 Merced Ave,BaldwinPark,CA,91706,4,3,"2,196",null,null,Condo,1992,Garage - Attached,$125 monthly,"$728,856","$2,900/mo",$318,https://www.zillow.com/homedetails/4341-Merced-Ave-Baldwin-Park-CA-91706/21596976_zpid/
"VANGUARD PROPERTIES, Kevin K. Ho","$1,895,000","1631 Pierce St, San Francisco, CA 94115",1631 Pierce St,SanFrancisco,CA,94115,3,3,"1,504",null,null,Condo,1886,"Enclosed, Garage Door Opener, Garage Faces Front, Side By Side, Size Limited, See Remarks, Side by Side, On Site - Mapped (Condo Only), Driveway, Shared Driveway",$739 monthly,"$1,748,090","$4,995/mo","$1,260",https://www.zillow.com/homedetails/1631-Pierce-St-San-Francisco-CA-94115/303806155_zpid/
RE/MAX GOLD COAST REALTORS,"$615,000","401 Castiano St, Camarillo, CA 93012",401 Castiano St,Camarillo,CA,93012,3,3,"1,462",null,null,Condo,2019,Garage - Attached,$291 monthly,"$635,192","$3,000/mo",$421,https://www.zillow.com/homedetails/401-Castiano-St-Camarillo-CA-93012/300035981_zpid/
RC REALTY OF SAN DIEGO,"$484,900","12270 Corte Sabio UNIT 6103, San Diego, CA 92128",12270 Corte Sabio UNIT 6103,SanDiego,CA,92128,2,2,"1,164",null,null,Condo,1989,"Guest, Assigned",$410 monthly,null,null,$417,https://www.zillow.com/homedetails/12270-Corte-Sabio-UNIT-6103-San-Diego-CA-92128/2071548199_zpid/
,"$638,000","880 E Fremont Ave APT 412, Sunnyvale, CA 94087",880 E Fremont Ave APT 412,Sunnyvale,CA,94087,2,1,867,null,null,Condo,1987,"Carport, Garage - Detached",$429 monthly,"$663,586","$2,600/mo",$736,https://www.zillow.com/homedetails/880-E-Fremont-Ave-APT-412-Sunnyvale-CA-94087/69302676_zpid/
,"$295,000","2316 7th Ave, Santa Cruz, CA 95062",2316 7th Ave,SantaCruz,CA,95062,1,1,574,null,null,Condo,1985,0 spaces,$379 monthly,"$300,060","$2,495/mo",$514,https://www.zillow.com/homedetails/2316-7th-Ave-Santa-Cruz-CA-95062/16124740_zpid/
,"$899,000","24520 Outlook Dr APT 25, Carmel, CA 93923",24520 Outlook Dr APT 25,Carmel,CA,93923,2,2,"1,730",null,null,Condo,1979,Garage - Detached,$480 monthly,"$905,523","$3,350/mo",$520,https://www.zillow.com/homedetails/24520-Outlook-Dr-APT-25-Carmel-CA-93923/19345554_zpid/
COMPASS,"$23,000,000","1 W Century Dr PH 40, Los Angeles, CA 90067",1 W Century Dr PH 40,LosAngeles,CA,90067,4,8,"9,290",null,null,Condo,2010,Valet,"$8,814 monthly","$22,410,256","$116,239/mo","$2,476",https://www.zillow.com/homedetails/1-W-Century-Dr-PH-40-Los-Angeles-CA-90067/2083285221_zpid/
JESSE WEINBERG,"$1,049,000","13600 Marina Pointe Dr UNIT 303, Venice, CA 90292",13600 Marina Pointe Dr UNIT 303,Venice,CA,90292,2,3,"1,855",null,null,Condo,1999,"Assigned, Community Structure, Controlled Entrance, Covered, Gated, Guest, Underground, Valet","$1,728 monthly","$1,088,562","$4,200/mo",$565,https://www.zillow.com/homedetails/13600-Marina-Pointe-Dr-UNIT-303-Venice-CA-90292/54948368_zpid/
CENTURY 21 SUNNY HILLS,"$370,000","1240 W Lambert Rd UNIT 74, La Habra, CA 90631",1240 W Lambert Rd UNIT 74,LaHabra,CA,90631,2,1,890,null,null,Condo,1970,Carport,$288 monthly,"$374,805","$1,950/mo",$416,https://www.zillow.com/homedetails/1240-W-Lambert-Rd-UNIT-74-La-Habra-CA-90631/25665936_zpid/
"WESTCOE REALTORS, INC.","$280,000","200 E Alessandro Blvd UNIT 120, Riverside, CA 92508",200 E Alessandro Blvd UNIT 120,Riverside,CA,92508,2,2,"1,068",null,null,Condo,1990,No Data,$336 monthly,"$312,448","$1,750/mo",$262,https://www.zillow.com/homedetails/200-E-Alessandro-Blvd-UNIT-120-Riverside-CA-92508/69292245_zpid/
KW EXECUTIVE,"$650,000","1402 Palm Ave APT C, San Gabriel, CA 91776",1402 Palm Ave APT C,SanGabriel,CA,91776,4,3,"1,543",null,null,Condo,1985,Garage - Attached,$220 monthly,"$681,325","$2,800/mo",$421,https://www.zillow.com/homedetails/1402-Palm-Ave-APT-C-San-Gabriel-CA-91776/20724054_zpid/
,"$824,500","233 Koch Rd, Corte Madera, CA 94925",233 Koch Rd,CorteMadera,CA,94925,2,2,"1,224",null,null,Condo,1987,"Covered, Detached, Guest, Uncovered Parking Space, Paved Driveway, Shared Driveway",$495 monthly,"$1,004,910","$3,500/mo",$674,https://www.zillow.com/homedetails/233-Koch-Rd-Corte-Madera-CA-94925/19254494_zpid/
,"$899,000","709 San Conrado Ter UNIT 6, Sunnyvale, CA 94085",709 San Conrado Ter UNIT 6,Sunnyvale,CA,94085,2,2,996,null,null,Condo,1985,Garage - Detached,$392 monthly,null,null,$903,https://www.zillow.com/homedetails/709-San-Conrado-Ter-UNIT-6-Sunnyvale-CA-94085/2072363168_zpid/
SPALDING & ASSOCIATES,"$725,000","13920 Moorpark St APT 206, Los Angeles, CA 91423",13920 Moorpark St APT 206,LosAngeles,CA,91423,3,3,"1,429",null,null,Condo,1989,"Garage Door Opener, Guest",$403 monthly,"$777,001","$2,995/mo",$507,https://www.zillow.com/homedetails/13920-Moorpark-St-APT-206-Los-Angeles-CA-91423/19986759_zpid/
OPENDOOR BROKERAGE INC.,"$695,000","80 Fairymoss, Irvine, CA 92620",80 Fairymoss,Irvine,CA,92620,2,2,"1,182",null,null,Condo,2014,Garage - Attached,null,"$685,997","$2,850/mo",$588,https://www.zillow.com/homedetails/80-Fairymoss-Irvine-CA-92620/124718944_zpid/
,"$498,000","507 Wickson Ave APT 106, Oakland, CA 94610",507 Wickson Ave APT 106,Oakland,CA,94610,1,1,899,null,null,Condo,1975,"Garage Door Opener, Garage, Int Access From Garage, Parking Spaces, Secured, Space Per Unit - 1",$295 monthly,null,null,$554,https://www.zillow.com/homedetails/507-Wickson-Ave-APT-106-Oakland-CA-94610/2071533486_zpid/
KELLER WILLIAMS ENCINO-SHERMAN OAKS,"$1,949,000","1004 W Balboa Blvd #B, Newport Beach, CA 92661",1004 W Balboa Blvd #B,NewportBeach,CA,92661,3,4,"1,747",null,null,Condo,2011,Garage - Attached,$205 monthly,"$2,503,131","$8,472/mo","$1,116",https://www.zillow.com/homedetails/1004-W-Balboa-Blvd-B-Newport-Beach-CA-92661/119684705_zpid/
THE GREENHOUSE GROUP INC.,"$464,000","9760 Mesa Springs Way UNIT 39, San Diego, CA 92126",9760 Mesa Springs Way UNIT 39,SanDiego,CA,92126,2,2,"1,041",null,null,Condo,1985,Garage,$420 monthly,"$2,200/mo",null,$446,https://www.zillow.com/homedetails/9760-Mesa-Springs-Way-UNIT-39-San-Diego-CA-92126/16833769_zpid/
COMPASS,"$434,000","15716 S Normandie Ave APT 5, Gardena, CA 90247",15716 S Normandie Ave APT 5,Gardena,CA,90247,2,2,"1,248",null,null,Condo,1981,Garage,$200 monthly,"$480,438","$2,599/mo",$348,https://www.zillow.com/homedetails/15716-S-Normandie-Ave-APT-5-Gardena-CA-90247/20983352_zpid/
COMPASS,"$569,000","4732 Park Granada UNIT 223, Calabasas, CA 91302",4732 Park Granada UNIT 223,Calabasas,CA,91302,2,2,"1,054",null,null,Condo,1972,"Covered, Guest, Built-In Storage, Detached Carport, Tandem, Gated",$518 monthly,"$577,980","$2,400/mo",$540,https://www.zillow.com/homedetails/4732-Park-Granada-UNIT-223-Calabasas-CA-91302/19895721_zpid/
,"$195,000","2554 Olive Dr APT 11, Palmdale, CA 93550",2554 Olive Dr APT 11,Palmdale,CA,93550,2,2,853,null,null,Condo,1986,Carport,$275 monthly,"$201,381","$2,000/mo",$229,https://www.zillow.com/homedetails/2554-Olive-Dr-APT-11-Palmdale-CA-93550/20270622_zpid/
,"$593,000","315 Spruce St UNIT 4, Santa Cruz, CA 95060",315 Spruce St UNIT 4,SantaCruz,CA,95060,2,2,984,null,null,Condo,1981,"Off-street, Garage",$45 monthly,"$611,663","$2,800/mo",$603,https://www.zillow.com/homedetails/315-Spruce-St-UNIT-4-Santa-Cruz-CA-95060/16106213_zpid/
R.C. MCGILL & ASSOCIATES,"$699,000","54746 Inverness Way, La Quinta, CA 92253",54746 Inverness Way,LaQuinta,CA,92253,3,4,"3,054",null,null,Condo,1989,"Garage Door Opener, Golf Cart Garage, Side By Side",$772 monthly,"$699,006","$7,000/mo",$229,https://www.zillow.com/homedetails/54746-Inverness-Way-La-Quinta-CA-92253/18155088_zpid/
"BIG BLOCK REALTY, INC.","$464,900","15860 Green Haven Ct, Ramona, CA 92065",15860 Green Haven Ct,Ramona,CA,92065,3,3,"1,847",null,null,Condo,1977,"Assigned, Carport, Open, Guest, Asphalt, Garage Faces Front, Garage - Single Door",$393 monthly,"$447,644","$2,695/mo",$252,https://www.zillow.com/homedetails/15860-Green-Haven-Ct-Ramona-CA-92065/16755025_zpid/
COLDWELL BANKER REALTY,"$320,000","5460 White Oak Ave UNIT C114, Los Angeles, CA 91316",5460 White Oak Ave UNIT C114,LosAngeles,CA,91316,2,2,990,null,null,Condo,1971,Covered,$710 monthly,"$328,620","$2,200/mo",$323,https://www.zillow.com/homedetails/5460-White-Oak-Ave-UNIT-C114-Los-Angeles-CA-91316/19979008_zpid/
DOUGLAS ELLIMAN OF CALIFORNIA,"$335,000","3238 Ashford St UNIT D, San Diego, CA 92111",3238 Ashford St UNIT D,SanDiego,CA,92111,2,1,716,null,null,Condo,1975,"Assigned, Other",$321 monthly,"$341,297","$1,900/mo",$468,https://www.zillow.com/homedetails/3238-Ashford-St-UNIT-D-San-Diego-CA-92111/16929768_zpid/
"HOMESMART, EVERGREEN REALTY","$969,900","21 City Stroll, Irvine, CA 92620",21 City Stroll,Irvine,CA,92620,3,3,"2,122",null,null,Condo,2012,"Built-In Storage, Direct Access, Garage, Oversized",$370 monthly,"$970,686","$3,400/mo",$457,https://www.zillow.com/homedetails/21-City-Stroll-Irvine-CA-92620/119683996_zpid/
