Listing_type,Price,Full_address,Street,City,State,Zip_code,Bed,Bath,Square_Feet,Lot,Lot_conversion_to_sqft,House_type,Year_build,Parking,HOA,Zestimate,Rent_zestimate,Zillow_price/sqft,House_website
,"$2,495,000","1143 Hill Rd, Glen Ellen, CA 95442",1143 Hill Rd,GlenEllen,CA,95442,5,5,--,null,null,MultiFamily,2020,"Garage, Guest, Side-by-Side",null,"$2,631,749",null,null,https://www.zillow.com/homedetails/1143-Hill-Rd-Glen-Ellen-CA-95442/2077514565_zpid/
TRI-VALLEY REALTY,"$375,000","7445-7447 Acoma Trl, Yucca Valley, CA 92284",7445-7447 Acoma Trl,YuccaValley,CA,92284,--,--,"1,968",null,null,MultiFamily,1961,"Gravel, Garage Faces Rear, Garage - Single Door, Shared Driveway",null,"$387,437",null,$191,https://www.zillow.com/homedetails/7445-7447-Acoma-Trl-Yucca-Valley-CA-92284/2071576368_zpid/
REALTY BENEFIT,"$550,000","2705 W Lincoln St, Banning, CA 92220",2705 W Lincoln St,Banning,CA,92220,--,--,"2,358",null,null,MultiFamily,1947,"Driveway, RV Access/Parking",null,"$535,455",null,$233,https://www.zillow.com/homedetails/2705-W-Lincoln-St-Banning-CA-92220/2080322353_zpid/
COLDWELL BANKER REALTY,"$995,000","203 N Rowan Ave, Los Angeles, CA 90063",203 N Rowan Ave,LosAngeles,CA,90063,7,4,"2,412",null,null,MultiFamily,1907,No Data,null,"$1,003,838","$2,700/mo",$413,https://www.zillow.com/homedetails/203-N-Rowan-Ave-Los-Angeles-CA-90063/20648583_zpid/
,"$1,195,000","551 Foam St, Monterey, CA 93940",551 Foam St,Monterey,CA,93940,--,--,"2,913",null,null,MultiFamily,1981,"On-street, Garage",null,"$1,197,994","$3,200/mo",$410,https://www.zillow.com/homedetails/551-Foam-St-Monterey-CA-93940/241536294_zpid/
REMAX COMMERCIAL AND INVESTMENT REALTY,"$900,000","14656 Hawes St, Whittier, CA 90604",14656 Hawes St,Whittier,CA,90604,--,--,--,null,null,MultiFamily,1963,Garage - Two Door,null,"$949,748","$2,600/mo",null,https://www.zillow.com/homedetails/14656-Hawes-St-Whittier-CA-90604/21433233_zpid/
RE/MAX TOP PRODUCERS,"$535,000","3858 W 106th St, Inglewood, CA 90303",3858 W 106th St,Inglewood,CA,90303,--,--,"1,100",null,null,MultiFamily,1953,"Driveway, Garage",null,null,null,$486,https://www.zillow.com/homedetails/3858-W-106th-St-Inglewood-CA-90303/20344247_zpid/
RE/MAX ESTATE PROPERTIES,"$1,275,000","1738 Watson Ave, Torrance, CA 90501",1738 Watson Ave,Torrance,CA,90501,4,4,"1,860",null,null,MultiFamily,1940,Garage Faces Rear,null,"$1,317,843","$3,200/mo",$685,https://www.zillow.com/homedetails/1738-Watson-Ave-Torrance-CA-90501/21271323_zpid/
"COMPASS, Joe DeChellis","$2,395,000","312 Lombard St #A, San Francisco, CA 94133",312 Lombard St #A,SanFrancisco,CA,94133,4,2,"2,212",null,null,MultiFamily,1926,"Garage, Garage Door Opener, Side By Side, Uncovered",null,null,null,"$1,083",https://www.zillow.com/homedetails/312-Lombard-St-A-San-Francisco-CA-94133/2071547341_zpid/
FATHOM REALTY GROUP INC.,"$899,950","704 Triana Pl, Monterey Park, CA 91754",704 Triana Pl,MontereyPark,CA,91754,--,--,"1,576",null,null,MultiFamily,1947,"Garage, Garage Faces Rear, Oversized",null,"$826,671","$2,950/mo",$571,https://www.zillow.com/homedetails/704-Triana-Pl-Monterey-Park-CA-91754/20666380_zpid/
,"$799,000","222 Brittain Ln, Santa Rosa, CA 95401",222 Brittain Ln,SantaRosa,CA,95401,2,1,"1,098",null,null,MultiFamily,1972,"Detached, Gravel",null,"$848,771","$2,275/mo",$728,https://www.zillow.com/homedetails/222-Brittain-Ln-Santa-Rosa-CA-95401/300265115_zpid/
SHEPHERD REALTY GROUP,"$624,900","10350 Bonita Ave, Riverside, CA 92505",10350 Bonita Ave,Riverside,CA,92505,5,3,"1,760",null,null,MultiFamily,1959,No Data,null,"$653,238","$2,500/mo",$355,https://www.zillow.com/homedetails/10350-Bonita-Ave-Riverside-CA-92505/17803210_zpid/
,"$979,000","510 22nd St, Sacramento, CA 95816",510 22nd St,Sacramento,CA,95816,4,3,"2,643",null,null,MultiFamily,1906,0 spaces,null,"$1,021,005",null,$370,https://www.zillow.com/homedetails/510-22nd-St-Sacramento-CA-95816/2071627465_zpid/
AURORA REAL ESTATE,"$560,000","13690 Old 215 Frontage Rd, Moreno Valley, CA 92553",13690 Old 215 Frontage Rd,MorenoValley,CA,92553,--,--,"1,500",null,null,MultiFamily,1960,Garage,null,"$631,293",null,$373,https://www.zillow.com/homedetails/13690-Old-215-Frontage-Rd-Moreno-Valley-CA-92553/331553498_zpid/
EPIPHANY SO-CAL REALTY INC.,"$699,900","435 N Soldano Ave, Azusa, CA 91702",435 N Soldano Ave,Azusa,CA,91702,4,2,"1,816",null,null,MultiFamily,1962,Garage - Attached,null,"$736,365","$2,695/mo",$385,https://www.zillow.com/homedetails/435-N-Soldano-Ave-Azusa-CA-91702/21626355_zpid/
